,q05_spot_factorsAstro_0,q05_spot_factorsAstro_1,q05_spot_factorsAstro_2,q05_spot_factorsAstro_3,q05_spot_factorsAstro_4,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_1,q05_spot_factorsExt_Hpc_2,q05_spot_factorsExt_Hpc_3,q05_spot_factorsExt_Hpc_4,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
Spotx1,0.019916422385722398,0.000543857112643309,2.1156610250473022,0.7096406877040863,0.2738947659730911,0.00028756752726621926,8.593157872383017e-05,5.4294440633384515e-05,7.439336950483267e-05,4.4838587382400884e-05,0.0005003606114769354,0.0003707117444719188,0.00012071674718754368,0.009041106281802058,9.328758133051452e-05,0.00013271353309392,9.464176109759137e-05,8.737805037526414e-05,3.526089094521012e-05,0.00017950929686776364,0.0005968466022750362,0.00034717972594080495,0.6419550299644471,1.0704149723052978,0.140309252589941,0.0004971601796569302,0.07652547210454941,0.21577445417642593,0.0005615513597149403,8.449671950074844e-05,0.0002688943815883249,0.11835197657346726,0.6698182642459869,0.0002318805745744612,0.0039017978124320507,0.0028080656426027416,0.0017430743901059031,0.0006839339243015275,0.00010366655005782379,0.0002598259743535891,0.8327484011650085,0.00019219407040509394,0.0008082209533313289,0.0015303394990041853,0.0010843380354344844,0.00046517323644366113
Spotx2,6.0021033959856146e-06,1.4560897079718416e-05,2.6108983092854035e-06,4.4195201326147074e-06,1.7209035195264733e-05,0.00012870018399553375,6.44007624941878e-05,7.175905375333969e-05,2.4524350828869503e-05,2.0641765513573773e-05,0.0002708054220420308,0.0002296676750120241,9.289889821957334e-05,8.69691062689526e-05,0.00016324616954079829,6.64958679408301e-05,4.568392087094253e-05,9.756557265063747e-05,5.1279727449582425e-05,0.00010279941998305731,8.613410100224427e-05,8.224435223382898e-05,1.6814289808273315,0.0006181521224789321,0.08533509783446788,0.001477551425341517,0.664144966006279,0.0002544640701671597,0.001376810611691326,0.00028603252285392956,0.0004716003895737231,0.33801425993442535,1.5744139015674592,0.03392748832702636,3.112836241722107,0.00044170647161081435,0.5575743764638901,0.0024734480655752124,1.551711493448238e-05,0.0008405523141846061,0.00032322286861017355,4.848749504162697e-05,1.0386171743448358e-05,0.00789681514725089,0.001676495384890586,1.2805720925331114
Spotx3,0.0013848236412741246,0.005999826942570508,0.0005917691014474258,0.00035501154052326457,0.7895670384168625,0.0012441288272384554,0.0003435380218434148,0.10636357143521309,0.004717184137552976,0.00037717757950304074,0.00030820402316749095,0.00023382723520626317,0.0028452955768443647,0.008088234160095454,0.18069430068135262,0.0010995527438353748,0.00020658548819483258,0.5186306774616242,8.679681923240423e-05,0.0009043972851941362,5.53026173292892e-05,7.84362153353868e-05,0.36368257850408553,0.5852674573659896,0.0007458833017153666,0.000927755844895728,0.0007275210169609636,0.0023813200765289365,0.00046798978437436747,0.00045973430678714067,0.00021504766773432495,0.002449464495293796,1.694882255792618,0.00953107727691531,1.4434659659862519,0.3111038237810135,0.00025910788244800644,0.00031775212264619775,0.0011632264067884535,0.0026764469104819,0.19435923472046854,0.0002231249149190262,0.0014713413198478521,4.3286894288030454e-05,0.0002539346067351289,0.00036656015581684184
Spotx4,7.136903077480383e-05,0.00047693680098745975,7.135171217669267e-05,0.00021040217325207777,0.00012092422730347607,0.0003275536306318827,0.0011083924968261273,0.00029659544961759823,0.0005514331918675452,0.00033489336201455446,0.0006863799673737959,0.00031631848105462273,0.00164038646616973,0.0010220633354038,0.17050431296229362,2.2960221648216246,0.008400821825489402,0.0007336894050240517,0.0003661601353087462,0.2355346918106079,0.0009760061657289043,0.12372680120170117,1.4840898990631104,0.00874581402167678,0.17819816917181017,0.008460224699229002,0.8764291107654572,0.0005745629488956184,0.004469301784411073,0.00013481584610417486,0.7617677628993988,0.013463419489562513,1.1397466599941255,0.00039620326570002364,0.021702153049409388,0.05700911711901427,0.00014554935914929957,0.0008457968622678891,2.5683760285377506,0.0029150867834687234,0.001887939340667799,0.00010337344792787917,0.0003456836930126883,0.002264660189393908,0.01753254570066929,0.005353443650528789
Spotx5,0.5453545480966568,0.0025148412794806065,0.9517248183488846,0.004609253560192883,7.426951451634524e-05,0.04069453813135624,6.229418286238798e-05,0.0003141841370961629,0.0001270783417567145,5.803964941151207e-05,0.0003577049603336491,0.00021516913402592767,0.046811954118311405,0.0007612879533553496,0.00027628697716863826,0.0001268522421014495,3.775368531933054e-05,0.13791806846857071,3.3400502252334265e-05,1.9014506816864014,0.005057394038885832,4.1249043351854195e-05,7.141980131564196e-05,4.160340085945791e-05,4.319914114603307e-05,5.100527796457754e-05,3.2713832297304186e-05,0.00014173474919516592,0.00011735158223018516,0.0001517122771474533,2.6972501382260818e-05,0.2518004700541496,2.29306161403656,7.89858775533503e-05,0.005389699782244861,1.4069850623607636,9.716802705952431e-05,0.00019706062812474556,0.013454065611585976,3.414076581975678e-05,9.548692105454394e-05,2.2527967939822704e-05,2.9489512598956935e-05,2.5293268845416605e-05,4.4542084651766345e-05,0.00017268024894292466
Spotx6,0.00011475541177787817,0.00020295178474043495,0.00010942432018055115,8.658314472995699e-05,0.0002181041199946776,0.00446994963567704,0.004766999511048198,0.0001669596924330108,0.0007441907742759213,0.003044530551414937,0.0009642066463129595,0.8442974507808686,0.05121002364903689,0.0010218176583293825,0.0026399057474918663,0.0007943462929688395,0.0712908286601305,0.0007957538648042827,0.0005604014266282321,0.00047933134192135185,0.00037708686286350715,0.18930073827505112,1.3714500069618225,0.017980052810162305,0.32834792137145996,0.0011593615752644836,0.0019914755248464644,0.00030965509795350955,0.0003038071459741332,0.002081818622536958,0.00033841272088466214,0.0002254995604744181,3.7108072996139527,0.0001464041852159426,0.0002623439664603211,0.0006745379068888725,0.001372061326401308,0.19903493151068688,4.267106178303948e-05,0.02977895438671112,0.0005861900455784053,4.426971745491028,0.00013730800710618496,0.06513957269489765,0.0009720347647089511,0.0012473773967940362
Spotx7,3.091290327574825e-05,3.711806693900145e-05,2.621691264721449e-05,4.1122306174656846e-05,6.516304965771269e-05,3.897353290085448e-05,0.00018496038901503198,0.00012106211979698855,0.0001822491474740673,0.09149958565831184,0.00014313807259895843,0.00018586770092952063,0.0002219677990069613,0.00010157182223338169,0.17070026695728302,3.3750186443328856,0.20296237543225287,1.0661885738372803,0.0008639308420242743,0.00019180077797500416,5.380350703489967e-05,7.74636024289066e-05,0.6727729797363281,0.0002266356066684239,0.0022511568968184297,0.0002755257854005322,0.0002780333394184709,0.0001742028536682483,0.00012803837162209675,0.0006104119383962825,0.10259983651340007,0.0010126933513674885,0.00024766927235759796,0.0007074128487147391,0.44745362251996995,0.04921255297958851,0.0018073769984766842,0.01597838131710887,0.03830411452800035,0.0028205005102790895,0.009419915452599526,5.69960473512765e-05,6.7911199721493185e-06,1.3127110150890076e-05,9.984928074118216e-05,0.00017683400874375367
Spotx8,0.0028463354916311804,0.002770023012999445,1.3797586798667907,1.128185671567917,0.006430590245872735,0.014615396689623594,0.0036160538671538233,0.028335898928344247,0.1201559517532587,1.1366465091705322,0.008506165212020278,0.38002481013536454,0.00023636186597286726,0.0009426407428691166,0.0019038424419704826,0.0003148221003357321,0.00023908936491352507,0.000307442391931545,0.0005326444283127785,0.0007641966687515378,0.00043898413568967955,0.0003966788324760273,0.005392466159537435,0.20328832939267158,0.42997159957885744,2.655013585090637,1.40459862947464,0.0007576366391731426,0.00504741813056171,0.002671813371125609,0.0035894767264835537,0.0009750768484082073,1.6331969141960145,0.002593339735176414,0.12151292152702808,0.001930106634972617,0.10750680528581141,0.0031996301957406105,0.0003106826901785098,0.03157621892169118,0.001835211383877322,0.030962168518453837,0.00030536702834069727,0.00044432304275687784,0.07200975567102433,0.08163957409560682
Spotx9,0.00471736341714859,0.0031252267886884514,0.0015738793241325767,0.6454451709985733,0.0005479529005242512,0.0004683037652284838,0.00029507470899261536,0.00014740637489012441,0.00013600735328509473,0.00012753019109368324,0.002276556473225355,0.03957787100225687,0.0001603653421625495,0.00035096580395475033,0.3504809379577637,0.0007120550668332726,0.05296508464962244,0.0004777973459567875,4.244897317886353,0.000450847065076232,0.00012793131536454895,0.0013558551087044179,1.0631266772747041,0.0008498511917423457,0.24139144122600556,0.866247120499611,0.11204900406301023,0.00038235333777265624,0.0014371834869962186,0.0033334867795929315,0.0005466290574986488,0.0005448241252452135,0.0003625063603976741,0.0003864178564981558,0.4239842131733894,0.0005139398301253096,0.21066190227866174,0.6900744289159775,0.00016875851506483743,0.0009938553150277585,0.0004955274824169465,0.013217357080429792,0.00028164675313746557,0.0011678213893901556,0.034896491654217245,0.0016186044784262776
Spotx10,0.000967251171823591,0.34036920964717865,0.26210571825504303,0.0004504570257267915,0.0007737379841273651,4.874444930464961e-05,0.0002260850968013983,0.06996265314519405,0.0001331046238192357,8.169416432792787e-05,0.0010965455090627076,0.0009533083211863413,0.00091478951217141,0.0003301691031083465,0.00011239466402912512,0.0005805398192023859,6.04690176260192e-05,0.00023696115822531284,0.06961825713515282,0.0017810735851526262,0.00020319363611633892,0.25485011637210847,1.1506676316261293,0.03674355484545231,0.0014132388692814856,0.00045374838082352654,0.002181588078383356,0.0036627736873924735,0.0010991039918735624,0.0006291847879765555,0.00013442990166367963,0.001887227618135512,0.0009518953796941788,0.00011658944749797229,0.4992050230503082,0.15670426264405252,0.3732819080352783,0.00010093429482367355,0.0002567696763435379,0.008744807587936521,0.0009318050055298954,0.00020277231160434895,6.211932632140815e-05,0.00010145974629267586,0.0009911286761052907,0.0010643552057445049
