,q05_nUMI_factorsAstro_0,q05_nUMI_factorsAstro_1,q05_nUMI_factorsAstro_2,q05_nUMI_factorsAstro_3,q05_nUMI_factorsAstro_4,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_1,q05_nUMI_factorsExt_Hpc_2,q05_nUMI_factorsExt_Hpc_3,q05_nUMI_factorsExt_Hpc_4,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
Spotx1,558.6157409667969,0.5327967256307602,2418.3905029296875,594.5611694335937,101.51706886291504,2.9014443039894107,1.0540119230747225,0.43404510617256165,0.40002145022153857,0.7920879691839218,1.2320074439048772,0.9730957835912705,1.1032453477382662,84.08751220703125,0.5464805990457535,1.4763884127140046,0.6436417073011399,0.5650587886571885,0.5231239080429078,1.1386888325214386,8.131754589080812,6.9738248109817516,2286.3125854492187,1752.8022766113281,127.19821472167969,1.6857614696025849,1425.0408447265625,424.8858428955078,26.423838901519776,0.6285515427589418,0.9943095654249192,497.74598388671876,1590.7110046386717,2.292747354507447,7.664362359046936,176.8712356567383,19.647358322143553,1.4731248497962954,0.06368417330086233,0.30855061411857615,699.4688171386719,1.4074782252311706,1.1403915166854859,18.853468322753905,0.7674320489168168,0.3701046347618103
Spotx2,0.012952542444691063,0.04473338928073647,0.015074481070041657,0.015994779160246258,0.020682056527584796,1.313525915145874,1.1279273927211764,1.191617065668106,0.1982272431254387,0.2582166060805321,2.6256713747978213,1.4567847549915314,0.9445355564355851,0.4817124113440514,0.9930633306503296,0.5145625874400142,0.5818146973848344,0.6725740820169449,1.206507343053818,1.5225070714950562,0.5741541475057602,1.348342561721802,6654.814038085938,7.122144126892094,1414.4605407714844,837.5387908935547,29.153051376342777,173.40978012084963,2.717530643939972,1.837945955991745,3.4684552788734435,1130.1210083007813,3942.7102661132812,75.66721649169922,9601.297558593751,3.288664734363556,1779.7880004882813,133.20138549804688,0.015233596740290524,2.3605766773223884,0.9026450365781784,0.16102508828043938,0.02636916404590012,27.92654275894165,1.5513035297393802,39.427132034301756
Spotx3,14.99465117454529,8.65490288734436,1.5031680285930633,1.6006672739982606,447.89344177246096,22.526693439483644,1.3538090229034425,385.13055725097655,42.32580299377441,2.9610485792160035,0.9440104991197587,0.7854844570159912,49.57268123626709,31.84278259277344,806.2894470214844,25.65211248397827,1.2500056564807893,1451.227166748047,1.4920047104358674,22.363669872283936,0.19312518537044526,0.41957401633262636,1635.965447998047,1540.512957763672,15.15969042778015,8.715066576004029,59.343586158752444,9.45318307876587,1.7980946123600008,1.7618274807929994,0.8472167640924454,33.38914413452149,4363.978735351563,27.885004806518555,4841.735888671875,744.5779174804687,1.0289274364709855,1.6714586436748506,0.6301177591085434,8.225977420806885,76.39661941528321,0.4099277198314667,3.386676478385926,0.19519289582967758,0.42413530498743063,0.3909410133957863
Spotx4,0.0915038399398327,0.2493745490908623,0.08010309487581255,0.4103494063019753,0.14437568336725237,8.446699714660646,537.5774200439453,1.8357042610645293,2.9994673371315,5.657772946357727,1.6892154335975647,1.67668035030365,33.85055599212646,15.97028422355652,350.78730316162114,9316.6419921875,18.62983903884888,7.340694165229798,6.7213073730468755,162.24928817749026,31.669599056243896,283.3185806274414,5873.734228515626,40.64072208404541,987.0112335205077,1963.1381469726562,360.0833145141602,13.067688369750977,15.975918483734132,0.46366721540689476,1266.0991821289062,239.4462989807129,2613.715856933594,1.3928544640541078,55.698889350891115,194.99019088745118,0.3782071217894555,5.626592016220093,1570.2304321289064,7.603518342971802,0.8212358206510544,0.18067269921302798,0.6812856167554856,14.251167488098144,4.817617940902711,1.6647923052310944
Spotx5,323.3088623046875,1.4325452625751496,981.9301300048828,321.3704177856445,0.1814327746629715,516.7264801025391,0.5664944082498551,1.2069489419460298,0.8575341492891312,1.5240820884704591,4.069666814804077,2.374356186389923,133.23207473754883,4.110415601730347,1.3569591045379643,0.6086831539869308,0.20476877316832542,861.8668823242188,0.15638583451509477,7135.6246337890625,3.4897751212120056,0.09537899270653724,0.27625062167644504,0.13773131370544434,0.3185149297118187,0.12484201043844223,0.14959088116884234,0.5867408722639084,0.5271914690732956,1.1782645046710967,0.11074696183204653,1095.3717041015625,5401.427050781251,0.19640126675367356,4.235427284240723,4141.889819335937,0.5547801643610001,0.7757280498743059,11.902518844604494,0.061103728041052824,0.19913655146956447,0.027928359527140855,0.13454873934388162,0.08735298253595832,0.06339113041758537,0.12706414982676506
Spotx6,0.15374079793691636,0.2477443225681782,0.17567010372877123,0.1964494571089745,0.176529835164547,43.90029029846192,32.69383583068848,0.6001317858695985,4.555255174636841,15.4642635345459,2.8311335086822513,1995.848651123047,452.34630584716797,3.297804737091065,4.019624030590058,4.884600973129273,212.56126556396487,7.109956431388855,2.717489087581635,2.208180928230286,3.9961971998214723,749.9490631103515,5494.5521240234375,36.78686923980713,1091.3241149902344,3.1747982144355777,12.091576528549197,4.6095053434371955,3.5988976955413823,17.34825391769409,1.4195299923419953,3.040706562995911,9170.5462890625,1.7414449095726017,1.4612610638141637,8.033921146392823,8.1077467918396,427.28381805419923,0.026067505683749916,19.1199182510376,3.202244329452515,5106.056884765625,0.6657651484012606,107.58174476623536,1.2659558653831482,1.0429951936006547
Spotx7,0.03146799178794026,0.03959349095821381,0.03288052659481764,0.048273637332022196,0.025677735917270187,0.3422524586319924,1.2786380410194398,0.8918221443891526,0.8892296552658082,541.0339141845703,0.9584274888038635,0.7012994498014451,3.487913143634797,2.0396153807640074,1002.3522277832031,12638.571630859375,1204.7466613769532,3547.737646484375,13.19059753417969,1.6465557157993316,0.603293600678444,0.4975497528910637,2659.2458251953126,0.9903695344924928,17.897021484375003,1.28490224480629,1.7171318829059603,0.9164421409368518,0.37683177888393404,1.2297404527664186,27.691711711883546,2.6885251641273498,0.6404115617275238,1.5171496212482452,1774.4104553222658,64.64172592163087,4.9719002723693855,8.056267166137696,22.588670825958253,0.6632594138383865,24.59428443908692,0.05727971717715265,0.02516830042004585,0.04712296165525914,0.08411656171083451,0.1096021980047226
Spotx8,4.8132720470428465,11.293220138549806,2006.905938720703,1093.798516845703,4.268618249893189,184.77050628662107,62.241545867919925,182.23121643066406,394.27464752197267,5197.901293945312,12.862944030761719,1069.8107238769533,1.0510334372520447,6.255590152740479,9.13940577507019,3.770142388343811,2.1913886308670047,3.1892774462699887,2.815967273712159,6.674204301834107,2.32374712228775,3.220138096809387,19.202813816070556,16.555863761901854,2632.526892089844,4655.346606445312,4505.422583007813,3.985009634494782,33.044986724853516,17.734554481506347,15.557346963882445,4.299265432357789,4372.082250976562,16.11131253242493,206.96850357055666,61.84105663299561,182.86742095947264,8.376515960693359,0.2671136237680913,27.57587242126465,0.8644022583961488,17.94293622970581,0.5785448342561721,1.0593675732612609,87.5970516204834,11.916945838928225
Spotx9,1.9591074645519262,6.948266625404358,9.224104595184327,715.133511352539,0.31146537065505986,2.8441354513168338,1.7247750461101532,0.6086452662944795,1.1018270194530488,1.6982336580753328,3.31613734960556,58.32512912750244,1.5444909691810609,1.4237187206745148,1191.1143005371096,26.976185512542727,308.42068939208986,5.612082648277283,16692.7771484375,4.458511257171631,1.2168214917182925,8.540018510818483,4406.871606445313,3.3873935699462896,1490.0394165039063,532.272915649414,699.8952728271485,3.8614203691482545,5.082266712188721,66.77905006408692,2.2541674256324775,1.6518004119396212,1.2262196004390717,1.7486171424388888,1048.6623168945312,10.800903463363648,813.5732360839843,1826.804602050781,2.7153897523880004,2.237358343601227,0.857878777384758,21.777929306030273,1.202197724580765,10.265779304504393,11.067656230926515,1.8402080416679383
Spotx10,0.788860633969307,266.2728103637695,353.83409423828124,0.4212313488125801,0.2865690946578979,0.5319708377122879,1.9761522889137269,337.72469329833984,0.8869981259107592,0.5860021084547044,1.3183289468288424,3.154121601581574,3.5737756490707397,1.4922350823879245,0.38170272707939157,5.74984610080719,0.332635110616684,1.1103723347187042,103.58994560241699,11.420052814483643,1.229211837053299,1131.6492858886718,4547.454614257812,27.991856479644778,9.552351617813112,1.315801525115967,3.6819303154945384,62.54566497802734,6.802751445770265,2.487105441093445,0.24793095886707306,1.9739160358905794,1.8711035490036012,0.6974831819534302,1430.5813537597655,746.2738800048828,836.1763092041016,0.21878541707992555,0.09473157115280628,2.1549567222595214,0.39973355978727343,0.1998615868389607,0.1194765377789736,0.16213850975036623,0.5789410501718523,0.40126627981662755
