,mean_spot_factorsAstro_0,mean_spot_factorsAstro_1,mean_spot_factorsAstro_2,mean_spot_factorsAstro_3,mean_spot_factorsAstro_4,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_1,mean_spot_factorsExt_Hpc_2,mean_spot_factorsExt_Hpc_3,mean_spot_factorsExt_Hpc_4,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
Spotx1,0.7748788595199585,0.020534973591566086,1.9123588800430298,0.6438790559768677,0.3761659264564514,0.014872883446514606,0.007690496742725372,0.004402711987495422,0.003372152801603079,0.003974242135882378,0.015831612050533295,0.010495982132852077,0.00676605012267828,0.0893269032239914,0.006572085898369551,0.006934252567589283,0.006972364615648985,0.005358170717954636,0.0032538387458771467,0.007857446558773518,0.016170741990208626,0.02085326984524727,0.5739531517028809,0.7211809158325195,0.0780923068523407,0.020391149446368217,0.5038890838623047,0.16785113513469696,0.0473162867128849,0.007220245432108641,0.017094582319259644,0.24678480625152588,0.6382178664207458,0.009763752110302448,0.02395552210509777,0.1119009330868721,0.04351572319865227,0.011638722382485867,0.010620923712849617,0.015705514699220657,1.0891871452331543,0.02832077629864216,0.012663177214562893,0.04413067549467087,0.02231442742049694,0.034775588661432266
Spotx2,0.00716389250010252,0.007536659017205238,0.004050441086292267,0.005989486817270517,0.005715804640203714,0.009571491740643978,0.008746307343244553,0.00971189420670271,0.00479139294475317,0.00490381196141243,0.033003274351358414,0.01841258443892002,0.005148984957486391,0.008515136316418648,0.01597258262336254,0.0074741956777870655,0.003923107869923115,0.009088647551834583,0.006427297368645668,0.011337312869727612,0.006897648796439171,0.0148142259567976,1.5938891172409058,0.037905123084783554,0.4347192943096161,0.5976633429527283,0.04727662727236748,0.11041604727506638,0.028976203873753548,0.02073889784514904,0.04103292152285576,0.498256117105484,1.5144011974334717,0.07401206344366074,2.8545477390289307,0.02800803817808628,0.8566011786460876,0.1444985270500183,0.005836015101522207,0.045804139226675034,0.025550508871674538,0.012750636786222458,0.0034672156907618046,0.062052126973867416,0.0380278080701828,0.5842969417572021
Spotx3,0.07424996793270111,0.062265414744615555,0.012933610938489437,0.02375119924545288,0.9061248302459717,0.02814730443060398,0.012058817781507969,0.1505691111087799,0.04213183745741844,0.009460201486945152,0.01400164607912302,0.01040240004658699,0.04813290014863014,0.05662839859724045,0.3249991238117218,0.03240928798913956,0.0060306573286652565,0.4355922043323517,0.008435423485934734,0.032385870814323425,0.003652733052149415,0.005373047199100256,0.4320181906223297,0.6723740100860596,0.025866692885756493,0.03383510932326317,0.06065843626856804,0.020941907539963722,0.01692049950361252,0.016620540991425514,0.012127615511417389,0.05347899720072746,1.6425678730010986,0.043933186680078506,1.4709645509719849,0.30172932147979736,0.012426516972482204,0.013398407958447933,0.028085198253393173,0.0714966431260109,0.2597408890724182,0.02089155837893486,0.020779196172952652,0.008394178003072739,0.017280053347349167,0.03836722671985626
Spotx4,0.006522621493786573,0.013816344551742077,0.005676903296262026,0.012537017464637756,0.012326156720519066,0.02235288731753826,0.2029513418674469,0.015252716839313507,0.015500270761549473,0.016328206285834312,0.024512365460395813,0.015477515757083893,0.040606677532196045,0.04214493930339813,0.20698745548725128,2.2384774684906006,0.02863004058599472,0.03163615241646767,0.0171828530728817,0.09670069813728333,0.036613546311855316,0.14841611683368683,1.411807894706726,0.07306819409132004,0.345146119594574,1.1381994485855103,0.20126372575759888,0.030364658683538437,0.05065227672457695,0.009934446774423122,0.8728592395782471,0.18423643708229065,1.0661640167236328,0.01915162429213524,0.06909142434597015,0.1294136792421341,0.010869243182241917,0.030544031411409378,2.9637787342071533,0.07870499789714813,0.039218828082084656,0.009604276157915592,0.01683325506746769,0.05394584313035011,0.06501253694295883,0.12630432844161987
Spotx5,0.5182647109031677,0.053154729306697845,0.8482640981674194,0.4117751121520996,0.021834682673215866,0.189788818359375,0.007966535165905952,0.010339930653572083,0.009340615943074226,0.009854086674749851,0.029364919289946556,0.020677201449871063,0.07746531814336777,0.023605268448591232,0.017760256305336952,0.008849505335092545,0.0026682824827730656,0.2925727665424347,0.006605972070246935,1.67849862575531,0.009884646162390709,0.003442970337346196,0.004771978594362736,0.004456959664821625,0.0034992226865142584,0.007947989739477634,0.004403553903102875,0.009958967566490173,0.007566060870885849,0.01595352776348591,0.005164510104805231,0.4859825372695923,2.0292797088623047,0.004784281365573406,0.01562809944152832,1.3258814811706543,0.012155812233686447,0.01210175734013319,0.0824485570192337,0.013216719962656498,0.011853358708322048,0.005365578457713127,0.010207653045654297,0.006032678764313459,0.006800169590860605,0.033626802265644073
Spotx6,0.010919705033302307,0.01879354566335678,0.006894755642861128,0.015124100260436535,0.02080315351486206,0.04897742718458176,0.042662620544433594,0.011560318060219288,0.01855766400694847,0.030010085552930832,0.03242207691073418,0.9816300868988037,0.18294541537761688,0.023897018283605576,0.021206781268119812,0.021714884787797928,0.08931770920753479,0.023421918973326683,0.012025136500597,0.011049213819205761,0.014004850760102272,0.2774692475795746,1.3213956356048584,0.07314609736204147,0.35334312915802,0.03676846995949745,0.03216388449072838,0.01630234718322754,0.03493878245353699,0.056558798998594284,0.019010160118341446,0.019351370632648468,3.3711812496185303,0.012372659519314766,0.014059681445360184,0.028899408876895905,0.03287321329116821,0.28162258863449097,0.011381864547729492,0.11390139907598495,0.0779140368103981,4.30130672454834,0.010295757092535496,0.1384688913822174,0.044329769909381866,0.06677265465259552
Spotx7,0.0050598750822246075,0.005971167702227831,0.004765198566019535,0.003949861507862806,0.0095923887565732,0.003675418673083186,0.007879087701439857,0.005507688038051128,0.009951205924153328,0.16384679079055786,0.01508398074656725,0.012930994853377342,0.022107098251581192,0.01751788519322872,0.40900662541389465,2.994079828262329,0.26698657870292664,0.9899296164512634,0.024730810895562172,0.00913114845752716,0.007604874670505524,0.009204323403537273,0.6732369065284729,0.012498890049755573,0.034414567053318024,0.018719423562288284,0.012174091301858425,0.008598150685429573,0.013368398882448673,0.014699958264827728,0.08429481834173203,0.02581869624555111,0.010691204108297825,0.009738217107951641,0.5957716107368469,0.07745762169361115,0.03063013404607773,0.03884756565093994,0.11453236639499664,0.02839013934135437,0.12652039527893066,0.011289986781775951,0.002424821723252535,0.004006404895335436,0.013360308483242989,0.01584169827401638
Spotx8,0.06392563134431839,0.09122529625892639,1.63584566116333,1.0868440866470337,0.08922762423753738,0.11636606603860855,0.06803888082504272,0.10574926435947418,0.18424971401691437,1.1233627796173096,0.0635128989815712,0.5829955339431763,0.007851216942071915,0.021021410822868347,0.0322997011244297,0.020860783755779266,0.010666701011359692,0.01747790165245533,0.011689391918480396,0.019276026636362076,0.009546365588903427,0.018885735422372818,0.03229808062314987,0.0464121513068676,0.7393317222595215,2.4729981422424316,1.4958913326263428,0.019521940499544144,0.07934369891881943,0.055733129382133484,0.059528838843107224,0.02634723111987114,1.6922718286514282,0.036217864602804184,0.14371313154697418,0.09119497984647751,0.17963972687721252,0.05545135959982872,0.017227482050657272,0.1727726012468338,0.030831879004836082,0.08952460438013077,0.013570429757237434,0.012977886013686657,0.29269298911094666,0.2226252555847168
Spotx9,0.04155533015727997,0.08536624163389206,0.04951028153300285,0.7011674046516418,0.030992373824119568,0.012223349884152412,0.01112904492765665,0.0157905425876379,0.010637479834258556,0.012608017772436142,0.029151905328035355,0.09395386278629303,0.012194572947919369,0.023574141785502434,0.48779743909835815,0.04277343675494194,0.10927365720272064,0.023545701056718826,3.8660600185394287,0.023090990260243416,0.007227811496704817,0.02422458678483963,1.0757076740264893,0.023337839171290398,0.45961904525756836,0.4376338720321655,0.3229812979698181,0.016447195783257484,0.02554825320839882,0.08275964856147766,0.0303090438246727,0.0209704227745533,0.011654907837510109,0.017056798562407494,0.39609405398368835,0.03283526748418808,0.45569494366645813,0.8353872299194336,0.05671558156609535,0.045031458139419556,0.03800039738416672,0.09071877598762512,0.022077349945902824,0.042750243097543716,0.08357898890972137,0.14038926362991333
Spotx10,0.01964285410940647,0.4431544244289398,0.3268045485019684,0.012635992839932442,0.01718880608677864,0.006174999754875898,0.011470521800220013,0.12168539315462112,0.006747149862349033,0.003746510250493884,0.010509572923183441,0.015342279337346554,0.013662043027579784,0.008482965640723705,0.005386090371757746,0.01351094525307417,0.005326543934643269,0.006090315990149975,0.058266669511795044,0.014799246564507484,0.006476139184087515,0.32925689220428467,1.0718804597854614,0.04360354691743851,0.020014561712741852,0.018036503344774246,0.01236889511346817,0.04967983067035675,0.025314852595329285,0.014115017838776112,0.012650750577449799,0.012376759201288223,0.012883973307907581,0.006695935036987066,0.4629528224468231,0.28629082441329956,0.4177760183811188,0.004621651954948902,0.009015148505568504,0.028693608939647675,0.019422682002186775,0.01048910804092884,0.005038142669945955,0.0044797915033996105,0.015191889367997646,0.03056151233613491
Spotx11,0.8813603520393372,2.142712354660034,1.0976797342300415,0.9204824566841125,0.03727104142308235,0.0070915622636675835,0.0028132121078670025,0.040540073066949844,0.003656130749732256,0.004217688459903002,0.009829958900809288,0.006983302533626556,0.002950016176328063,0.0024403687566518784,0.0035277442075312138,0.0027442292775958776,0.0034235045313835144,0.0021144705824553967,0.0041864593513309956,0.0019288777839392424,0.043471433222293854,0.005154369864612818,0.8633775115013123,0.002570606069639325,0.004124955274164677,0.006534918211400509,0.002558975713327527,0.14765697717666626,0.0030300559010356665,0.005564670078456402,0.004453282803297043,0.002889018738642335,0.003924976568669081,0.013404189608991146,1.3030850887298584,0.0026017201598733664,0.003573450492694974,0.002580443862825632,0.005030809435993433,0.014035497792065144,0.08825407922267914,0.004700726363807917,0.004295506048947573,0.009737866930663586,0.010395790450274944,0.019814468920230865
Spotx12,0.6497038006782532,0.026045018807053566,0.028879288583993912,0.012052973732352257,0.14837388694286346,0.02307458035647869,0.030879341065883636,0.013616111129522324,0.014994477853178978,0.005485231056809425,0.03549037128686905,0.13259467482566833,0.03957642987370491,0.2727925479412079,0.01261989213526249,0.18600668013095856,0.006179042160511017,0.011580707505345345,0.003946454264223576,0.3086731731891632,0.0028081759810447693,0.005110114347189665,0.012671546079218388,0.025747662410140038,0.27989381551742554,0.022519776597619057,0.5099071860313416,0.03735464811325073,0.6888295412063599,0.03985663875937462,0.04652385413646698,0.05431250482797623,1.1872618198394775,0.014471554197371006,0.014710921794176102,0.011157745495438576,0.20365141332149506,0.03913985937833786,0.03978322818875313,0.022632937878370285,0.41087332367897034,0.05094228312373161,0.003234973642975092,0.005340563599020243,0.019824817776679993,0.05381600558757782
Spotx13,0.90122389793396,0.46405747532844543,1.3329435586929321,0.05598893016576767,0.6522014141082764,0.006685599219053984,0.008006676100194454,0.00915649812668562,0.007640844210982323,0.0031880331225693226,0.011426668614149094,0.006521017290651798,0.0055400594137609005,0.01512598991394043,0.007538460195064545,0.009718638844788074,0.0032125895377248526,0.006066636648029089,0.0030261389911174774,0.004151086322963238,0.005066697020083666,0.25213125348091125,0.9917432069778442,0.018835989758372307,0.1388937383890152,0.5765729546546936,0.024768991395831108,0.15461741387844086,0.10184639692306519,0.00930828507989645,0.0908871591091156,0.0979001373052597,1.1690013408660889,0.00883709080517292,0.25304657220840454,0.031144600361585617,0.02303471229970455,0.01083546131849289,0.04409286752343178,0.595249354839325,0.8774958848953247,0.01248293835669756,0.004176218993961811,0.026818854734301567,0.019708823412656784,0.05794303119182587
