,q05_nUMI_factorsAstro_0,q05_nUMI_factorsAstro_1,q05_nUMI_factorsAstro_2,q05_nUMI_factorsAstro_3,q05_nUMI_factorsAstro_4,q05_nUMI_factorsExt_Amy_1,q05_nUMI_factorsExt_Amy_2,q05_nUMI_factorsExt_ClauPyr,q05_nUMI_factorsExt_Hpc_1,q05_nUMI_factorsExt_Hpc_2,q05_nUMI_factorsExt_Hpc_3,q05_nUMI_factorsExt_Hpc_4,q05_nUMI_factorsExt_L23,q05_nUMI_factorsExt_L25,q05_nUMI_factorsExt_L56,q05_nUMI_factorsExt_L5_1,q05_nUMI_factorsExt_L5_2,q05_nUMI_factorsExt_L6,q05_nUMI_factorsExt_L6B,q05_nUMI_factorsExt_Pir,q05_nUMI_factorsExt_Thal_1,q05_nUMI_factorsExt_Thal_2,q05_nUMI_factorsExt_Unk_3,q05_nUMI_factorsInh_1,q05_nUMI_factorsInh_2,q05_nUMI_factorsInh_3,q05_nUMI_factorsInh_4,q05_nUMI_factorsInh_5,q05_nUMI_factorsInh_6,q05_nUMI_factorsInh_Lamp5,q05_nUMI_factorsInh_Meis2_1,q05_nUMI_factorsInh_Meis2_2,q05_nUMI_factorsInh_Meis2_3,q05_nUMI_factorsInh_Meis2_4,q05_nUMI_factorsInh_Pvalb,q05_nUMI_factorsInh_Sst,q05_nUMI_factorsInh_Vip,q05_nUMI_factorsLowQ_2,q05_nUMI_factorsMicro,q05_nUMI_factorsNb_1,q05_nUMI_factorsNb_2,q05_nUMI_factorsOPC_1,q05_nUMI_factorsOPC_2,q05_nUMI_factorsOligo_1,q05_nUMI_factorsOligo_2,q05_nUMI_factorsUnk_1
Spotx1,31.116163921356204,0.34493626058101656,2613.668493652344,782.6891204833985,142.8756103515625,0.6327087402343751,0.39562015086412433,0.26266218572854994,0.3991362780332565,0.17537062913179396,0.6889156341552735,0.9614593654870989,0.49984238147735593,19.983461475372316,0.49907350838184356,0.4812063440680504,0.4952275201678277,0.22503527402877807,0.15192700847983362,0.5689528167247773,2.257395553588867,1.352064621448517,2512.2214965820312,2585.3861083984375,463.2703231811523,0.9096672028303147,338.461882019043,720.1035888671876,0.7676756709814072,0.19349551722407346,0.5074287459254265,318.0132705688477,1727.7537048339843,0.8559309482574463,20.0710506439209,6.0576508998870855,5.470846414566041,1.451375424861908,0.034586525894701486,0.37386264950037007,601.618408203125,0.35907892584800727,1.5017665147781374,2.33854261636734,0.6877641618251801,0.15744094476103784
Spotx2,0.005955645861104131,0.007626266474835575,0.0072838240303099155,0.010624853940680624,0.007340237312018874,0.31872705519199374,0.20041870921850205,0.3212297782301903,0.10662577152252198,0.136073362082243,0.3501582905650139,0.42987902313470844,0.3914661720395088,0.19213597029447557,0.5060967177152634,0.2222512625157833,0.15593385845422744,0.18034340962767603,0.26576754301786426,0.4106132715940476,0.18749207332730294,0.6233576208353043,6739.936450195313,1.3421794533729554,285.06309814453124,2.516747331619263,2068.8936889648435,1.0956667065620422,3.921515810489655,0.7784668743610382,0.6097310185432434,888.2196075439454,4046.539331054688,99.013911819458,9952.760107421875,0.927966731786728,1321.1350524902346,5.583979392051697,0.007025482505559922,0.8366292238235473,0.30662405341863636,0.05416677072644234,0.019974231347441675,10.653298044204712,0.84413181245327,565.1128814697266
Spotx3,1.0843132495880126,4.473097133636474,0.7310035765171051,0.4653246119618416,462.1348190307617,3.805151975154877,1.4134407639503481,404.31623687744144,16.693660259246826,1.729045605659485,0.6403189927339554,0.6663260072469711,6.632594466209412,19.416689014434816,607.81103515625,4.203187012672425,1.1571466326713562,1941.9905517578127,0.4657127469778061,4.024069845676422,0.13179095983505248,0.32477304935455326,1474.2683715820312,1576.8442687988281,3.532436716556549,1.6687309503555299,2.072086560726166,7.68176989555359,1.08399817943573,0.6326885163784028,0.4606925219297409,8.174456691741943,4337.34794921875,27.824121284484864,4668.647973632813,969.4965576171875,0.7027141153812408,0.7260025590658189,0.3107679635286331,3.4816891074180605,146.3980728149414,0.2467630483210087,2.2135231733322143,0.08507499992847442,0.2369954191148281,0.17583666369318962
Spotx4,0.06706945598125458,0.3051736325025559,0.08414090573787689,0.2962308153510094,0.08455681428313255,1.5114793062210083,5.928938627243042,1.2030874848365782,2.018470358848572,1.787545031309128,0.6921461284160614,1.3367278516292571,5.637613725662232,2.7470838665962227,481.1298309326172,9175.773876953124,54.35238800048828,2.5747031927108766,2.2052054524421694,901.6791412353516,5.948523163795471,443.29910430908205,5911.121166992188,18.759820842742922,618.7636047363281,17.042239665985107,2728.5059692382815,3.4218973875045777,12.424619197845459,0.2789589434862137,1283.5357299804687,34.73979358673096,2941.394079589844,1.528178369998932,61.85470542907715,186.86622695922853,0.32470061480998996,1.548610156774521,1350.7094238281252,4.152174043655395,1.2857542157173156,0.14310019761323928,0.5805900931358338,3.8445966839790344,11.312679386138917,2.101398468017578
Spotx5,490.1486343383789,1.5215108513832094,1197.38994140625,3.2992438435554505,0.04666820596903562,160.15157470703127,0.2542154163122177,0.7732814431190491,0.42161761969327927,0.20833090245723726,1.1301856756210327,0.4767083182930947,256.127027130127,1.6181019604206086,0.9345321774482728,0.4507849708199502,0.1593649074435234,364.55292358398435,0.10973625294864178,7492.774438476563,16.7113055229187,0.10609329752624035,0.29068856388330455,0.13429891914129258,0.16060986295342447,0.06595480516552926,0.08595235906541349,0.4145586177706719,0.3241765901446343,0.19209088683128356,0.04429413173347712,653.6787109375,5811.313671875,0.20248228907585145,17.830028820037843,4227.05283203125,0.22055643871426583,0.46495551466941837,6.724584221839905,0.033814433962106705,0.07346413135528565,0.02754378840327263,0.07289791218936444,0.028522468265146015,0.027033172920346262,0.07987255938351154
Spotx6,0.0933175876736641,0.13728082925081253,0.138800398260355,0.07791950739920141,0.11999548077583314,14.423241233825685,30.574237537384036,0.7182720690965653,1.8785820007324219,14.366757106781007,1.8118234634399415,1913.261248779297,172.0046340942383,2.680384016036988,4.915607619285583,2.2617181181907653,387.18251037597656,2.4892520904541016,1.3267697811126709,1.3179844737052917,1.08813436627388,726.732147216797,5422.410131835937,30.694977951049804,1230.1064880371093,1.99606614112854,6.145698308944702,0.8973989188671112,0.4749684169888496,4.813808035850524,0.5441682428121567,0.4376848042011261,9559.751171875,0.474893406033516,0.9965789645910264,2.4499555587768556,2.9482990026474005,491.414096069336,0.0221155371516943,23.24872922897339,0.38175498098134997,5042.563623046875,0.24289336353540422,93.67375793457032,0.8210111677646639,0.5061003908514977
Spotx7,0.025533349066972733,0.023660515155643224,0.03520143609493971,0.025682139582931997,0.043184507638216026,0.10215177871286868,0.9000991016626358,0.33412683159112927,0.6568867564201355,426.37938385009767,0.3465545639395714,0.3929181277751923,1.196253055334091,0.5184400886297226,520.1851837158204,13791.73857421875,1093.3624084472656,3884.65634765625,3.846912133693695,0.6708197563886643,0.1495380885899067,0.4156494110822678,2765.736047363281,0.6111937433481217,8.591849088668825,0.6962115049362182,0.5458124339580537,0.5225148946046829,0.3514368548989296,1.5519933104515076,168.9743293762207,2.0509610533714295,0.649366903305054,2.695884764194489,1446.1461853027345,148.51863174438475,4.250460410118103,31.98792200088501,19.70713605880737,2.370621109008789,5.219729948043823,0.034774748235940935,0.027042550407350065,0.023125986661762,0.059969405829906466,0.07218184545636178
Spotx8,1.8235831379890441,2.64048455953598,1756.3343505859375,1284.5039916992187,3.73798565864563,62.3585599899292,10.144108772277834,95.98419876098633,420.54658813476567,5250.281396484375,22.24033918380737,838.6902435302735,0.784156858921051,2.499969017505646,5.8239120721817015,1.701758199930191,1.495518046617508,1.1297983050346376,1.967486470937729,3.4278967499732977,1.220183962583542,1.93091179728508,30.473074245452885,466.8650299072265,1644.0692382812501,5064.143725585937,4369.317456054687,2.047516715526581,11.618328189849855,7.4612547874450685,6.361211633682251,3.2090685844421385,4305.624291992188,10.149098825454713,377.95392150878905,7.722025704383851,257.4160430908203,5.091427111625672,0.17210185155272484,33.76825447082519,1.63911789059639,34.750345420837405,0.3981455281376839,0.7172803223133087,53.600460624694826,43.11750564575195
Spotx9,3.704077124595642,1.925058752298355,1.7227334022521972,790.8027282714843,0.28489499539136887,1.3751581728458406,0.7345369905233383,0.527914109826088,0.4914944246411324,0.8065706312656403,2.8195614218711853,73.83421020507812,0.5084411829710007,0.6533006250858308,994.7414947509766,2.762921738624573,258.8132354736328,1.728906297683716,17474.576171875,1.777506482601166,0.6297345578670502,4.033633089065552,4247.709912109375,1.37097709774971,803.5037872314454,1484.4518127441406,524.755938720703,1.027528637647629,3.512281024456024,7.242276024818421,0.8309888064861298,1.2155787467956545,1.3188146710395814,1.6757055521011353,1395.305352783203,1.9932397425174717,495.9021209716797,1685.1390563964844,0.09464064650237561,0.775877320766449,0.3039577141404152,16.787068176269532,0.38867407441139223,1.3870471060276033,26.984696197509766,0.9015826910734177
Spotx10,1.0849504470825195,271.4006912231446,339.8706970214844,0.3401371523737907,0.3978792920708657,0.21103751435875892,0.7383576542139054,275.17358856201173,0.35536505430936816,0.32770608365535736,1.5412834584712982,2.3198112487792972,2.945769429206848,1.059768718481064,0.3405547872185707,3.1865745663642886,0.30532581359148026,0.7206694781780243,291.7109436035156,6.107960867881776,0.6810164988040924,969.2646148681641,4622.5404052734375,63.0282958984375,4.512614488601685,0.7098794609308243,6.351914024353028,9.610483646392822,2.3002649903297425,1.2456623554229738,0.2182262144982815,5.078760933876038,2.305056142807007,0.37914971560239796,1594.3760559082032,485.7484298706055,918.3849914550781,0.19670122861862185,0.14244440495967867,9.348204278945923,0.4618516206741333,0.336412000656128,0.14605022072792054,0.14446770548820495,0.7096085548400879,0.35849146991968156
