,mean_nUMI_factorsAstro_0,mean_nUMI_factorsAstro_1,mean_nUMI_factorsAstro_2,mean_nUMI_factorsAstro_3,mean_nUMI_factorsAstro_4,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_1,mean_nUMI_factorsExt_Hpc_2,mean_nUMI_factorsExt_Hpc_3,mean_nUMI_factorsExt_Hpc_4,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
Spotx1,136.43927001953125,14.349806785583496,2857.852783203125,1002.9320678710938,318.92584228515625,22.397754669189453,20.130586624145508,12.731773376464844,13.879685401916504,12.893714904785156,38.22542190551758,26.808374404907227,18.534692764282227,107.68063354492188,18.774242401123047,20.899036407470703,24.815567016601562,17.6296329498291,11.652599334716797,19.564115524291992,44.89383316040039,35.324363708496094,2740.056396484375,2877.113525390625,681.61474609375,34.096839904785156,563.58056640625,956.2902221679688,40.103736877441406,10.72547721862793,35.33937072753906,548.3155517578125,1942.052734375,30.48687171936035,119.37920379638672,90.46394348144531,65.78852081298828,36.12752914428711,5.146456718444824,16.633569717407227,760.85302734375,16.86866569519043,38.055381774902344,35.24815368652344,21.020694732666016,26.1747989654541
Spotx2,3.0797486305236816,5.756309986114502,3.2326571941375732,1.994429588317871,4.225329399108887,28.754247665405273,18.373828887939453,20.5028133392334,16.679779052734375,22.16956901550293,31.251230239868164,19.41754913330078,18.44542694091797,25.81974220275879,26.692453384399414,14.839570045471191,26.558414459228516,23.652572631835938,28.13867950439453,35.166568756103516,22.127912521362305,38.03972244262695,7167.826171875,47.034690856933594,612.0997314453125,75.19538879394531,2497.521484375,56.106407165527344,66.7696304321289,44.543540954589844,35.68754196166992,1252.9298095703125,4427.44580078125,321.8336486816406,10394.384765625,53.297908782958984,1782.9207763671875,75.72733306884766,3.6457605361938477,34.96665954589844,17.837392807006836,11.94489860534668,6.392274856567383,77.22308349609375,27.565832138061523,880.4618530273438
Spotx3,22.85409164428711,39.6382942199707,14.510003089904785,16.519756317138672,601.9230346679688,73.55358123779297,39.56011199951172,642.0296020507812,98.19209289550781,45.58137893676758,21.849794387817383,31.643125534057617,80.51284790039062,122.53134155273438,834.4695434570312,56.00489044189453,33.50701904296875,2235.17333984375,20.669126510620117,63.33654022216797,18.707292556762695,19.534889221191406,1732.11181640625,1908.826416015625,66.87472534179688,35.26124954223633,39.493186950683594,72.94198608398438,33.40934753417969,41.60933303833008,19.049299240112305,77.53640747070312,4706.12841796875,138.53233337402344,5009.01171875,1286.6705322265625,31.97991371154785,32.754791259765625,15.206408500671387,50.447208404541016,280.1982116699219,24.858556747436523,31.386266708374023,14.38748836517334,9.700325965881348,22.067880630493164
Spotx4,6.762526512145996,21.302474975585938,8.793071746826172,16.472402572631836,10.967914581298828,67.87266540527344,87.41637420654297,43.25585174560547,42.39558410644531,48.08454513549805,49.874664306640625,42.7402458190918,91.28443908691406,79.26931762695312,808.5405883789062,9630.0419921875,218.38816833496094,61.52402114868164,52.426300048828125,1316.0194091796875,68.42327880859375,829.4835205078125,6338.1611328125,159.30419921875,964.199951171875,128.9984588623047,3169.340576171875,55.835819244384766,120.50455474853516,19.942007064819336,1665.9375,197.46299743652344,3378.675537109375,56.41244125366211,267.2906799316406,464.4294738769531,21.01361083984375,63.21986770629883,1589.0595703125,63.54637145996094,34.09959030151367,10.128303527832031,24.827056884765625,40.44739532470703,86.88825988769531,66.6431884765625
Spotx5,700.021240234375,35.54030227661133,1422.1824951171875,79.02268981933594,5.283947467803955,403.5334777832031,19.915882110595703,27.28516960144043,42.44401931762695,25.794435501098633,37.6331787109375,30.16194725036621,556.3438110351562,41.983985900878906,36.88804244995117,31.881982803344727,14.372241020202637,659.79931640625,8.618412017822266,7949.38720703125,123.14115142822266,12.912365913391113,24.343399047851562,14.542110443115234,21.074352264404297,11.030802726745605,17.130632400512695,22.917036056518555,14.910493850708008,26.820066452026367,11.948566436767578,1013.0169677734375,6182.38916015625,12.054683685302734,143.80224609375,4595.49169921875,18.532758712768555,43.68691635131836,39.61796188354492,7.728447914123535,6.702070236206055,8.393898010253906,10.167533874511719,5.41129732131958,4.984949111938477,13.434589385986328
Spotx6,5.869951248168945,10.247367858886719,9.109195709228516,11.928072929382324,11.358697891235352,139.5095977783203,185.26510620117188,34.67041015625,64.88539123535156,114.05876922607422,62.05958557128906,2277.51416015625,431.1488952636719,52.35405731201172,78.70313262939453,62.15991973876953,710.4584350585938,41.50661087036133,53.866397857666016,53.92024230957031,41.200355529785156,1068.976318359375,5859.80908203125,190.09153747558594,1610.4249267578125,54.014434814453125,89.36476135253906,42.77744674682617,36.3763427734375,68.22225952148438,28.58637809753418,47.43674850463867,9960.13671875,19.25425148010254,46.14334487915039,61.78907775878906,44.933685302734375,801.9229736328125,5.8843770027160645,135.5260772705078,16.7484073638916,5484.8828125,21.24024200439453,210.24830627441406,20.167224884033203,25.90729331970215
Spotx7,5.085869789123535,3.622802972793579,3.9956371784210205,7.658284664154053,7.155795097351074,16.3984375,37.7712287902832,37.28581237792969,33.32975769042969,723.4946899414062,39.778785705566406,28.706771850585938,33.35330581665039,38.04188537597656,900.421142578125,14246.994140625,1441.153564453125,4238.95947265625,49.18783187866211,32.19143295288086,15.260356903076172,23.94733428955078,3096.441162109375,26.296140670776367,93.7166519165039,27.52997398376465,29.936769485473633,31.74055290222168,30.029001235961914,43.750457763671875,363.0655212402344,47.7640380859375,30.0865421295166,39.635040283203125,1751.730224609375,349.9001770019531,93.98371124267578,158.73126220703125,66.23096466064453,44.0506477355957,62.022891998291016,9.24563217163086,4.410298824310303,5.3006911277771,8.173605918884277,10.801972389221191
Spotx8,54.12553405761719,62.822296142578125,2050.237060546875,1573.173095703125,61.76957702636719,263.9389953613281,152.24366760253906,309.1873474121094,776.7073974609375,5661.302734375,153.37913513183594,1186.9049072265625,58.299957275390625,44.20294189453125,93.5275650024414,67.5607681274414,32.06993103027344,30.54807472229004,52.11123275756836,105.51143646240234,34.894073486328125,54.171363830566406,169.02670288085938,811.32177734375,2082.92724609375,5515.10693359375,4813.65966796875,57.439300537109375,102.67039489746094,90.6177749633789,91.74385833740234,57.3155632019043,4709.5166015625,93.32975769042969,711.9932250976562,86.98609161376953,599.6865234375,97.28045654296875,9.821121215820312,165.2098846435547,44.20889663696289,162.48379516601562,16.007905960083008,25.06203269958496,152.3522491455078,219.0914306640625
Spotx9,59.02169418334961,47.775882720947266,34.244083404541016,987.9133911132812,13.315804481506348,44.430503845214844,35.432064056396484,24.170000076293945,37.35581588745117,42.21754455566406,75.92339324951172,269.43475341796875,26.549894332885742,47.626426696777344,1441.604248046875,83.8437728881836,609.41259765625,52.74149703979492,17956.3984375,77.84465026855469,31.976909637451172,66.13053894042969,4660.26708984375,67.67781829833984,1217.8704833984375,1984.1885986328125,891.5633544921875,39.7026252746582,70.55656433105469,90.19913482666016,43.295013427734375,58.37251281738281,48.98309326171875,47.62528991699219,1791.7099609375,48.56251907348633,842.0142211914062,2096.37451171875,9.192768096923828,33.8287467956543,24.63931655883789,132.1187286376953,16.435523986816406,37.482051849365234,109.32935333251953,36.193389892578125
Spotx10,26.288593292236328,394.0254821777344,438.020751953125,10.316017150878906,13.935079574584961,20.208847045898438,36.632328033447266,452.6273498535156,15.42797565460205,19.596633911132812,44.69279479980469,41.38389205932617,49.70000076293945,25.478683471679688,19.15502166748047,39.739994049072266,13.531726837158203,22.88071632385254,485.8145446777344,65.87136840820312,41.77755355834961,1177.4703369140625,4864.56298828125,195.97052001953125,59.76558303833008,46.665828704833984,56.50188064575195,76.64739990234375,35.71100997924805,23.438533782958984,13.476069450378418,52.5389518737793,38.8895149230957,20.554670333862305,1825.921630859375,723.5501098632812,1131.1036376953125,15.217737197875977,5.257003307342529,60.610904693603516,21.775920867919922,13.940450668334961,10.008487701416016,7.344292163848877,16.379528045654297,18.584850311279297
