,q05_spot_factorsAstro_0,q05_spot_factorsAstro_1,q05_spot_factorsAstro_2,q05_spot_factorsAstro_3,q05_spot_factorsAstro_4,q05_spot_factorsExt_Amy_1,q05_spot_factorsExt_Amy_2,q05_spot_factorsExt_ClauPyr,q05_spot_factorsExt_Hpc_1,q05_spot_factorsExt_Hpc_2,q05_spot_factorsExt_Hpc_3,q05_spot_factorsExt_Hpc_4,q05_spot_factorsExt_L23,q05_spot_factorsExt_L25,q05_spot_factorsExt_L56,q05_spot_factorsExt_L5_1,q05_spot_factorsExt_L5_2,q05_spot_factorsExt_L6,q05_spot_factorsExt_L6B,q05_spot_factorsExt_Pir,q05_spot_factorsExt_Thal_1,q05_spot_factorsExt_Thal_2,q05_spot_factorsExt_Unk_3,q05_spot_factorsInh_1,q05_spot_factorsInh_2,q05_spot_factorsInh_3,q05_spot_factorsInh_4,q05_spot_factorsInh_5,q05_spot_factorsInh_6,q05_spot_factorsInh_Lamp5,q05_spot_factorsInh_Meis2_1,q05_spot_factorsInh_Meis2_2,q05_spot_factorsInh_Meis2_3,q05_spot_factorsInh_Meis2_4,q05_spot_factorsInh_Pvalb,q05_spot_factorsInh_Sst,q05_spot_factorsInh_Vip,q05_spot_factorsLowQ_2,q05_spot_factorsMicro,q05_spot_factorsNb_1,q05_spot_factorsNb_2,q05_spot_factorsOPC_1,q05_spot_factorsOPC_2,q05_spot_factorsOligo_1,q05_spot_factorsOligo_2,q05_spot_factorsUnk_1
Spotx1,0.004733800864778459,1.9923183845094176e-05,18.343442249298096,5.681922888755798,0.7587496221065521,1.6954155125858963e-05,5.736698108194106e-06,2.24751877340168e-06,7.4541476124068145e-06,3.185821367424069e-06,3.5743593252846045e-05,1.4556534188159277e-05,5.792986166852643e-06,0.0015561429550871254,6.787811321373738e-06,6.067347794669332e-06,8.269773934443947e-06,8.807252288534072e-06,2.118033569331601e-06,1.5853000877541494e-05,8.797367045190186e-05,4.4352734221320134e-05,6.459339356422425,10.580868816375734,0.8789736449718475,1.6909054102143274e-05,0.10791978649795055,1.8603417813777923,5.2824042722932066e-05,5.894782248105913e-06,2.718941523198737e-05,0.6196228384971618,6.554905939102173,4.581265347951558e-05,0.0022129390505142513,0.0007318474265048281,0.00025027483206940815,2.4499268693034548e-05,9.709834830573528e-06,2.4769503579591404e-05,6.401335859298706,9.382842517879907e-06,0.000130314795387676,0.0006592697434825823,0.00018955365012516268,2.1746063612226867e-05
Spotx2,5.236519143636543e-07,1.981721572974493e-06,7.453672708379601e-07,8.871869994209193e-07,3.3477024658168376e-06,1.0381917036283994e-05,1.6103713335269277e-06,5.201368048801669e-06,1.1256230379785849e-06,1.554812325821331e-06,1.095596480809036e-05,7.1694482357997915e-06,6.910315323693795e-06,9.451995538256597e-06,9.20588768167363e-06,3.0239397688092144e-06,2.0701108155662947e-06,3.712220780016651e-06,6.319944077404216e-06,6.267231742640433e-06,3.8024017271709455e-06,3.780680435738759e-06,16.253581619262697,2.8832041880377805e-05,0.13005687594413756,0.00023799717964720916,5.533941793441773,8.430793104707846e-06,0.0003025425190571696,1.7640742680669066e-05,9.55150394474913e-06,1.850046092271805,15.61001000404358,0.013963595731183887,27.688138389587404,5.270645833661548e-05,3.1353745460510254,0.0004427773601491936,1.4270004271565995e-06,3.693171584018273e-05,2.391699945292203e-05,2.9337573892007643e-06,1.6242314245573652e-06,0.011953433183953166,0.00018642168797669003,0.5110845446586609
Spotx3,0.00039516763790743427,0.0024165602750144902,0.0001257755942788208,6.129066405264895e-05,6.579748678207398,0.00019505895397742282,3.212908759451238e-05,0.4861787989735603,0.00434441848192364,5.564688763115555e-05,2.867460034394753e-05,2.7115363081975374e-05,0.0011646602768450975,0.004317569104023277,1.4129765808582306,0.000137487547181081,3.055197958019562e-05,5.081052374839782,1.1882211356351036e-05,0.00011532390708453023,8.805836932879174e-06,1.2427602587194998e-05,4.0318423986434935,5.2381671667099,0.00015911217851680704,0.00019379744335310534,0.00015150612744037066,0.0006610297277802601,5.7911292788048745e-05,2.7650407173496208e-05,2.1925292367086515e-05,0.0011955609486903995,15.451272344589235,0.004401908535510302,13.170734691619872,1.9164494812488555,2.8948944418516476e-05,3.8349245915014766e-05,0.00015680234428145927,0.00020791804054169917,0.5362711399793625,4.306055852794089e-05,0.00019250040131737478,9.598443512004451e-06,5.533676376217046e-05,1.551711529828026e-05
Spotx4,9.038288635565551e-06,7.281587750185281e-05,8.239879025495612e-06,2.732811681198655e-05,2.562724357630942e-05,5.822256698593264e-05,0.0005016519193304702,2.5414992524019912e-05,3.497078178043012e-05,3.235514614061686e-05,7.599462151119953e-05,2.9363238900259604e-05,0.00021713118403567932,0.00012039392022415996,0.502435152232647,20.79647264480591,0.008813653467223048,0.00012064242000633386,4.97826036735205e-05,1.529754400253296,0.00024374389395234174,0.2936917766928673,14.625423479080201,0.008202320290729403,1.6775812089443207,0.0017419493582565343,6.961461067199707,0.00012950768359587528,0.001001357042696327,1.3657493536811674e-05,6.025448751449585,0.007426712708547712,10.930629682540893,3.544621777109569e-05,0.0029544964781962335,0.37255765944719316,3.07444846839644e-05,8.815280816634186e-05,19.967706871032714,0.0001311326748691499,9.216301186825149e-05,8.773656190896872e-06,4.881828845100244e-05,0.0013248327653855086,0.006356781278736889,0.0002986834369949065
Spotx5,2.75195130109787,7.014745206106456e-05,8.690693616867065,0.0009301333804614843,2.4283174070660608e-06,0.0037698931875638666,1.8773917304315553e-06,9.129671616392443e-06,5.824214440508513e-06,1.009913330562995e-06,2.209485328421579e-05,1.77066833657591e-05,0.011225683521479369,3.1747800858283884e-05,1.5176375836745137e-05,4.2705397163445015e-06,2.9168143328206496e-06,0.6881563931703567,1.8266893334839552e-06,17.46877279281616,4.649790062103421e-05,9.072556622413687e-07,1.9374616840650564e-06,1.788354148857252e-06,1.1648642100681172e-06,9.692137439287762e-07,1.5011344203230692e-06,3.964276220358443e-06,4.8428123363919445e-06,5.7702379308466336e-06,2.5290135909017418e-06,1.2992269933223723,20.50825605392456,1.9788744907600632e-06,0.00010235404115519487,11.988364696502686,4.96333341288846e-06,4.267816757419496e-06,0.10842820443212986,2.8080210654479743e-06,4.4882870270157586e-06,1.8118991931714847e-06,2.2853338919048838e-06,2.1655443447343714e-06,3.226271155654104e-06,9.730525016493632e-06
Spotx6,7.300159472833912e-06,4.8994961389325905e-06,1.189820368381334e-05,6.474842666648328e-06,7.664343252145045e-06,0.0011131323408335447,0.0013127125275786968,1.0576718887023162e-05,8.176453229680192e-05,0.001074701879406348,8.104017142613885e-05,7.106088948249817,0.03407024554908276,4.730713790195296e-05,0.0005143387053976767,3.4288875212951104e-05,0.8357111364603043,2.9873639232391727e-05,2.91075608402025e-05,2.3607540606462864e-05,2.3259132285602396e-05,0.9124905049800872,13.603891134262085,0.0011503337649628519,2.8006821036338807,5.287209241942037e-05,0.0004063259271788411,2.08319704142923e-05,1.618942578716087e-05,8.594519786129242e-05,1.9682636502693643e-05,5.06965338900045e-06,33.46919326782226,1.0052514653580147e-05,7.645094433428312e-06,5.910126965318341e-05,0.00011343944097461645,1.544532024860382,2.7370673478799294e-06,0.006000946462154389,2.8130186183261696e-05,35.582123374938966,1.302826622122666e-05,0.31137509644031525,5.610407988569932e-05,9.939579249476083e-05
Spotx7,1.9568701873140525e-06,2.025103356118052e-06,3.96439661471959e-06,3.5389187019063685e-06,5.003571868655854e-06,1.5576032069475333e-06,5.612443578684178e-06,8.584208671891247e-06,6.935805572538812e-06,0.5712754994630813,5.1053232027697956e-06,7.281214629983878e-06,1.9804822295554916e-05,4.123508642805973e-06,0.858153909444809,29.999708461761475,1.4002436578273774,7.747731232643127,8.675970675540159e-05,8.907877099773033e-06,2.0823637782996234e-06,3.8672719824717216e-06,6.747899436950683,1.9622529066509744e-06,0.00022773272721678955,7.543388210251579e-06,5.1646948804773276e-06,4.069564852215991e-06,1.0792287002914237e-05,3.8482214222312905e-05,1.359294867515564,1.6279555438813986e-05,3.567192709397205e-06,8.902722038328649e-05,4.113891172409057,0.14476633816957474,5.8877402989310215e-05,0.0004995163457351738,0.46873433142900467,3.0398216222238264e-05,0.001434356049867347,2.2258915464590247e-06,1.418386574414399e-06,2.0644777748657366e-06,8.550472784918384e-06,5.146858984517166e-06
Spotx8,0.0003331516418256797,0.0006814517953898759,11.802608346939087,8.732605123519896,0.0006577285821549594,0.008644439978525043,0.0009442439186386765,0.2361300751566887,0.600529670715332,10.07271318435669,0.012886398332193497,3.3692996501922607,2.5461892346356762e-05,0.00017316034718533048,0.0005392669670982287,5.003891910746461e-05,4.49161974756862e-05,1.5757426035634128e-05,7.223130123747979e-05,7.409447607642505e-05,3.50922551660915e-05,4.89007477881387e-05,0.001905130036175251,0.30981035977602006,3.1493789553642273,23.804462146759032,14.387153053283692,9.524033775960562e-05,0.004494395665824414,0.0004062741922098212,0.0006946543086087331,0.00013421298863249833,15.977633094787599,0.0008310554287163541,1.6606990694999695,0.00041252806840930134,0.6412214577198029,0.0005963014991721138,6.954174532438628e-05,0.012658521393314004,0.0001269270869670436,0.032980887591838835,4.481529722397682e-05,0.00012087198010704015,0.3570008561015129,0.008221857203170656
Spotx9,0.0005997703614411876,0.00013205750947236082,8.91685594979208e-05,5.4586604833602905,4.043504031869816e-05,2.672859918675386e-05,1.6747410791140285e-05,1.2687581875070463e-05,3.7865601598241485e-06,7.944268008941436e-06,0.00031856931600486864,0.3029177740216255,7.630140021319676e-06,1.5239518688758837e-05,1.551682788133621,3.8807411328889436e-05,0.6010781675577164,1.5800412165845044e-05,36.72854709625244,3.588868221413577e-05,1.266376066269004e-05,0.00011916270741494373,10.265761804580688,4.6586275311710784e-05,1.9348577558994293,4.810566639900208,2.029946672916412,2.798777768475702e-05,0.00020661159505834805,0.0005342439428204671,1.5165612148848595e-05,1.4193264814821304e-05,7.896287115727318e-06,5.554576309805271e-05,4.099359560012817,5.7590941469243266e-05,1.069709414243698,5.215920376777649,3.7118245018064044e-05,4.953577063133708e-05,4.8372810670116455e-05,0.0037902681040577592,8.471135479339866e-05,0.0007672640378586948,0.16688524559140205,6.942407089809422e-05
Spotx10,0.0001339082773483824,2.7240801215171815,2.202097940444946,6.356236226565671e-05,6.749567146471237e-05,1.8102525518770567e-05,1.7351949463773056e-05,0.7861424416303635,7.932193898341212e-06,7.211866204670515e-06,6.826974931755105e-05,8.950852825364564e-05,0.00024845352600095795,4.031133503303864e-05,2.261267718495219e-05,0.00021011627759435215,1.2238105637152331e-05,3.301256383565488e-05,0.6587164402008057,0.0005285111081320792,3.721171560755465e-05,1.7488520205020905,10.875283813476562,0.005876435805112124,0.00021125591956661083,3.1252898952516266e-05,0.00012510741071309895,0.0018513320246711373,0.00012291035200178162,7.479289088223595e-05,1.879083793028258e-05,0.0005402778886491433,4.016920593130635e-05,1.6341146783815932e-05,4.549947619438171,1.2558031558990477,3.2740368366241457,1.1912808577108081e-05,5.957197063253261e-05,0.0013830350246280432,0.0002928042056737468,3.749351817532443e-05,1.2503887501225108e-05,1.857512006608886e-05,0.0004892415658105165,1.9992044053651627e-05
