,mean_spot_factorsAstro_0,mean_spot_factorsAstro_1,mean_spot_factorsAstro_2,mean_spot_factorsAstro_3,mean_spot_factorsAstro_4,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_1,mean_spot_factorsExt_Hpc_2,mean_spot_factorsExt_Hpc_3,mean_spot_factorsExt_Hpc_4,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
Spotx1,0.3747849464416504,0.08241664618253708,19.89873504638672,7.273049831390381,2.5228281021118164,0.04016193374991417,0.020381275564432144,0.029044467955827713,0.012689398601651192,0.015800869092345238,0.06487467885017395,0.03715834394097328,0.03595450520515442,0.0867491066455841,0.014318283647298813,0.050766512751579285,0.02845221944153309,0.016293440014123917,0.027765754610300064,0.013150365091860294,0.03900961950421333,0.0513039156794548,6.996994495391846,11.34653091430664,1.400392770767212,0.25801384449005127,0.47697895765304565,2.5303354263305664,0.12266942113637924,0.07671811431646347,0.02673175558447838,1.1941330432891846,7.357226371765137,0.023728005588054657,0.07304469496011734,0.04389946162700653,0.14570513367652893,0.07867928594350815,0.049315694719552994,0.04458704963326454,8.28777027130127,0.07534272223711014,0.06682349741458893,0.12251904606819153,0.043708689510822296,0.17381392419338226
Spotx2,0.038300104439258575,0.018636532127857208,0.009305290877819061,0.016652848571538925,0.03380999714136124,0.02163788676261902,0.03160600736737251,0.02770755998790264,0.11570029705762863,0.057885054498910904,0.09824894368648529,0.07822565734386444,0.08040769398212433,0.040761496871709824,0.07243852317333221,0.02354372665286064,0.01212713960558176,0.01635710336267948,0.07566986232995987,0.00980655662715435,0.020758623257279396,0.076851025223732,17.19638442993164,0.07688169926404953,0.4978283643722534,0.2700127065181732,6.66587495803833,0.04763912409543991,0.09694523364305496,0.04787081480026245,0.15443608164787292,2.770949125289917,16.907670974731445,0.25938305258750916,28.799571990966797,0.11096543818712234,4.6501240730285645,0.15800555050373077,0.18508245050907135,0.09764333069324493,0.05054977908730507,0.10392829030752182,0.030709723010659218,0.21226628124713898,0.31410035490989685,3.365293025970459
Spotx3,0.11072541773319244,0.21233320236206055,0.05759982764720917,0.09043029695749283,8.547954559326172,0.054932139813899994,0.15628404915332794,0.9947603940963745,0.1364961862564087,0.035297781229019165,0.04673420637845993,0.12654635310173035,0.11898762732744217,0.1354466825723648,2.1400864124298096,0.0589895062148571,0.040339406579732895,5.790704727172852,0.0315837562084198,0.04967888817191124,0.008820072747766972,0.01639855094254017,4.593934535980225,6.309919357299805,0.026679374277591705,0.0653717890381813,0.10576088726520538,0.05939466133713722,0.042617347091436386,0.04861345514655113,0.06693239510059357,0.06667742133140564,16.452680587768555,0.13084019720554352,14.121743202209473,2.7440712451934814,0.08706440776586533,0.03602883219718933,0.09350306540727615,0.16430336236953735,1.9051326513290405,0.07371066510677338,0.0330081507563591,0.02624649554491043,0.06734182685613632,0.6514938473701477
Spotx4,0.03693048655986786,0.09561444073915482,0.020299501717090607,0.06459030508995056,0.041952017694711685,0.05244860425591469,0.07718174159526825,0.029004406183958054,0.05821618437767029,0.038316164165735245,0.07704650610685349,0.08240552246570587,0.06957519799470901,0.08173342794179916,1.332505226135254,21.783693313598633,0.13900168240070343,0.08042506873607635,0.04011577367782593,2.2641403675079346,0.03255058825016022,0.8017885684967041,15.607487678527832,0.13392505049705505,2.5819005966186523,0.36879172921180725,8.268296241760254,0.08973865211009979,0.10022434592247009,0.0973062738776207,7.8566975593566895,0.24924929440021515,12.294367790222168,0.1044304370880127,0.1910625547170639,1.1030546426773071,0.02645738609135151,0.03391316160559654,23.8076171875,0.15144963562488556,0.36221790313720703,0.02525264210999012,0.04194139316678047,0.127481147646904,0.3121992349624634,1.0009421110153198
Spotx5,4.599006652832031,0.22127990424633026,10.00776195526123,0.1399671584367752,0.16409271955490112,0.10702748596668243,0.018344497308135033,0.2535870373249054,0.026277955621480942,0.028335420414805412,0.09642504155635834,0.04951437562704086,0.14877203106880188,0.04846211522817612,0.060622621327638626,0.024085843935608864,0.005778584163635969,1.3389650583267212,0.007693672087043524,18.25396728515625,0.03742979094386101,0.0613570362329483,0.01553017646074295,0.03526180610060692,0.02281625010073185,0.08595045655965805,0.0274983998388052,0.018927516415715218,0.03527471423149109,0.024613240733742714,0.03012266382575035,2.157590866088867,21.5517520904541,0.023846479132771492,0.10591048002243042,12.99547004699707,0.05939031392335892,0.021238116547465324,0.5451979041099548,0.8632579445838928,0.06634858250617981,0.05588512495160103,0.015060828067362309,0.015279880724847317,0.043013814836740494,0.16500848531723022
Spotx6,0.055329833179712296,0.3613088130950928,0.053425803780555725,0.03153187409043312,0.044530339539051056,0.09161117672920227,0.16217747330665588,0.02645873837172985,0.07409176230430603,0.0863727256655693,0.21749716997146606,8.413637161254883,0.37027493119239807,0.08385984599590302,0.08142798393964767,0.024915076792240143,1.358406901359558,0.07434049248695374,0.018100406974554062,0.03512592986226082,0.02677704393863678,1.5666983127593994,14.440515518188477,0.09636804461479187,3.7128496170043945,0.09731844812631607,0.15289777517318726,0.04519064351916313,0.0763799250125885,0.22745874524116516,0.06098828464746475,0.1085476353764534,34.80100631713867,0.018838750198483467,0.06353220343589783,0.05930928513407707,0.05974596366286278,2.718205213546753,0.09594513475894928,0.3413645029067993,0.043032482266426086,38.338375091552734,0.05190771073102951,0.9558542966842651,0.11131153255701065,0.23674200475215912
Spotx7,0.02278163656592369,0.0384766161441803,0.0168234221637249,0.018776344135403633,0.03456379473209381,0.017186524346470833,0.020329853519797325,0.015017394907772541,0.1912049949169159,1.1166352033615112,0.059542473405599594,0.17001871764659882,0.028547922149300575,0.08469585329294205,1.7792696952819824,30.99135398864746,2.0103423595428467,8.65100383758545,0.050333380699157715,0.01361758355051279,0.023037897422909737,0.07697278261184692,7.392279624938965,0.130313903093338,0.04695189744234085,0.07447350770235062,0.042278848588466644,0.017016712576150894,0.02032015100121498,0.045795243233442307,2.339613437652588,0.039530932903289795,0.2740383446216583,0.06622839719057083,4.907163619995117,0.5415056943893433,0.10417085140943527,0.09983046352863312,1.0849230289459229,0.12610092759132385,0.3047700524330139,0.056093811988830566,0.005551332142204046,0.060879141092300415,0.26777124404907227,0.1263730376958847
Spotx8,0.1620621532201767,0.1713785082101822,13.716500282287598,10.899088859558105,0.6913065314292908,0.2144329845905304,0.1769879162311554,0.7513402104377747,1.358101725578308,10.840749740600586,0.2908441424369812,4.538853168487549,0.12670932710170746,0.043083205819129944,0.15479515492916107,0.0252394862473011,0.018884891644120216,0.03667711466550827,0.06207798421382904,0.06021997705101967,0.037557221949100494,0.039988789707422256,0.17366798222064972,1.2279351949691772,4.424937725067139,25.955917358398438,15.819169044494629,0.100649394094944,0.11716442555189133,0.1350717842578888,0.17703618109226227,0.11264849454164505,17.25273323059082,0.11446923017501831,2.6642887592315674,0.08815351873636246,1.712017297744751,0.21485693752765656,0.06516467034816742,0.3473455607891083,0.17835785448551178,0.5339325070381165,0.04902220517396927,0.0716090127825737,1.4037024974822998,1.2168078422546387
Spotx9,0.21833302080631256,0.2092159539461136,0.08544515818357468,7.038983345031738,0.19474786520004272,0.06033243238925934,0.026145322248339653,0.05227094143629074,0.09076496213674545,0.05914647877216339,0.047069013118743896,1.025183916091919,0.15907667577266693,0.030002478510141373,2.620192527770996,0.05583828315138817,1.166739583015442,0.2735973298549652,37.729095458984375,0.03173895180225372,0.037409134209156036,0.03198668733239174,11.164782524108887,0.05399881303310394,2.767112970352173,6.873867034912109,3.148967981338501,0.08595821261405945,0.06354160606861115,0.07939058542251587,0.05513083562254906,0.04493144154548645,0.07609662413597107,0.068979911506176,5.108456134796143,0.04118098318576813,2.2939019203186035,6.734105110168457,0.06067976728081703,0.3425352871417999,0.36168724298477173,0.43350738286972046,0.04587143287062645,0.05020855739712715,0.9725626707077026,0.11419221013784409
Spotx10,0.17631056904792786,3.803673505783081,3.026817560195923,0.037111684679985046,0.06607010215520859,0.011164559982717037,0.06335091590881348,1.2220075130462646,0.05522800236940384,0.04390920698642731,0.07720794528722763,0.056320562958717346,0.03342650830745697,0.0480860210955143,0.017271636053919792,0.031547654420137405,0.010689237155020237,0.03193642199039459,1.0256718397140503,0.0738849937915802,0.018371406942605972,2.285247564315796,11.390936851501465,0.10672751814126968,0.05889314413070679,0.09811848402023315,0.0946284607052803,0.06767518818378448,0.05613599345088005,0.025301232933998108,0.07318152487277985,0.05762363225221634,0.08294493705034256,0.023845884948968887,5.104257106781006,1.798161506652832,3.937917709350586,0.020112402737140656,0.0483001284301281,0.2138441652059555,0.08046170324087143,0.07510561496019363,0.034257180988788605,0.021176550537347794,0.07034114003181458,0.7504446506500244
