,mean_nUMI_factorsAstro_0,mean_nUMI_factorsAstro_1,mean_nUMI_factorsAstro_2,mean_nUMI_factorsAstro_3,mean_nUMI_factorsAstro_4,mean_nUMI_factorsExt_Amy_1,mean_nUMI_factorsExt_Amy_2,mean_nUMI_factorsExt_ClauPyr,mean_nUMI_factorsExt_Hpc_1,mean_nUMI_factorsExt_Hpc_2,mean_nUMI_factorsExt_Hpc_3,mean_nUMI_factorsExt_Hpc_4,mean_nUMI_factorsExt_L23,mean_nUMI_factorsExt_L25,mean_nUMI_factorsExt_L56,mean_nUMI_factorsExt_L5_1,mean_nUMI_factorsExt_L5_2,mean_nUMI_factorsExt_L6,mean_nUMI_factorsExt_L6B,mean_nUMI_factorsExt_Pir,mean_nUMI_factorsExt_Thal_1,mean_nUMI_factorsExt_Thal_2,mean_nUMI_factorsExt_Unk_3,mean_nUMI_factorsInh_1,mean_nUMI_factorsInh_2,mean_nUMI_factorsInh_3,mean_nUMI_factorsInh_4,mean_nUMI_factorsInh_5,mean_nUMI_factorsInh_6,mean_nUMI_factorsInh_Lamp5,mean_nUMI_factorsInh_Meis2_1,mean_nUMI_factorsInh_Meis2_2,mean_nUMI_factorsInh_Meis2_3,mean_nUMI_factorsInh_Meis2_4,mean_nUMI_factorsInh_Pvalb,mean_nUMI_factorsInh_Sst,mean_nUMI_factorsInh_Vip,mean_nUMI_factorsLowQ_2,mean_nUMI_factorsMicro,mean_nUMI_factorsNb_1,mean_nUMI_factorsNb_2,mean_nUMI_factorsOPC_1,mean_nUMI_factorsOPC_2,mean_nUMI_factorsOligo_1,mean_nUMI_factorsOligo_2,mean_nUMI_factorsUnk_1
Spotx1,39.8801155090332,7.711087703704834,3078.242919921875,999.2606201171875,174.57960510253906,18.76027488708496,9.433774948120117,12.8886079788208,5.217493534088135,8.654263496398926,13.7466459274292,9.977862358093262,16.84821891784668,26.519245147705078,5.186382293701172,24.25269889831543,18.10114288330078,6.959110260009766,13.58438491821289,6.397977352142334,20.145051956176758,22.835126876831055,3340.964111328125,3492.509521484375,625.0068969726562,58.06223678588867,174.12730407714844,1020.8135375976562,33.67902374267578,21.784042358398438,5.473933219909668,390.26202392578125,2271.331298828125,9.346016883850098,27.9482479095459,16.331974029541016,42.010128021240234,22.937902450561523,3.1608755588531494,5.165648460388184,746.024658203125,10.425371170043945,13.222593307495117,22.815507888793945,3.767033576965332,9.452176094055176
Spotx2,4.073838233947754,1.743599772453308,1.4394177198410034,2.28804349899292,2.339726209640503,10.107070922851562,14.629532814025879,12.295063018798828,47.58659744262695,31.703392028808594,20.81892967224121,21.00374412536621,37.6834602355957,12.460280418395996,26.241527557373047,11.248470306396484,7.713590621948242,6.985007286071777,37.018646240234375,4.770397663116455,10.720440864562988,34.21064758300781,8211.025390625,23.66520118713379,222.18299865722656,60.75963592529297,2433.441650390625,19.219036102294922,26.605018615722656,13.590378761291504,31.619430541992188,905.588134765625,5219.75927734375,102.1764907836914,11019.125,41.275665283203125,1340.456298828125,46.0709228515625,11.84264087677002,11.313613891601562,4.549755573272705,14.382875442504883,6.075652122497559,39.53610610961914,27.073457717895508,182.9679412841797
Spotx3,11.779300689697266,19.866458892822266,8.910346984863281,12.422955513000488,591.5153198242188,25.655149459838867,72.31092834472656,441.37518310546875,56.12981033325195,19.333885192871094,9.90173625946045,33.99000549316406,55.755130767822266,41.40503692626953,775.1904296875,28.18454933166504,25.662382125854492,2472.82080078125,15.451821327209473,24.17136001586914,4.554691791534424,7.300236225128174,2193.532958984375,1942.2203369140625,11.907150268554688,14.711081504821777,38.61063766479492,23.96125030517578,11.695775032043457,13.803084373474121,13.703540802001953,21.790903091430664,5079.29736328125,51.5426025390625,5403.1748046875,1020.9166259765625,25.1046199798584,10.504849433898926,5.9931864738464355,19.033788681030273,171.48985290527344,10.201650619506836,6.532797813415527,4.890625,5.806521415710449,35.4131965637207
Spotx4,3.9290192127227783,8.945481300354004,3.140125036239624,8.87192440032959,2.9031529426574707,24.499393463134766,35.7216796875,12.869565963745117,23.93991470336914,20.98590850830078,16.326732635498047,22.125883102416992,32.60268783569336,24.987201690673828,482.6615905761719,10407.4677734375,88.42992401123047,34.34159469604492,19.625192642211914,1101.515380859375,16.80974769592285,356.9138488769531,7452.3271484375,41.2215461730957,1152.3280029296875,82.99241638183594,3018.427490234375,36.20768356323242,27.505027770996094,27.628202438354492,1608.701904296875,81.46009826660156,3795.533935546875,41.13822937011719,73.10047912597656,410.3846130371094,7.626150608062744,9.888694763183594,1525.705078125,17.54712677001953,32.60790252685547,3.494292974472046,8.300071716308594,23.745149612426758,26.904312133789062,54.44268035888672
Spotx5,489.3387451171875,20.717172622680664,1548.151611328125,19.226409912109375,11.353703498840332,49.989627838134766,8.489529609680176,112.4914321899414,10.804914474487305,15.521672248840332,20.429746627807617,13.297029495239258,69.71321105957031,14.816150665283203,21.95662498474121,11.508309364318848,3.676405906677246,571.7800903320312,3.764101982116699,8880.669921875,19.327783584594727,27.316194534301758,7.4146409034729,10.852434158325195,10.183548927307129,19.343286514282227,10.040785789489746,7.636956691741943,9.681744575500488,6.988259792327881,6.166588306427002,705.1381225585938,6653.48291015625,9.393402099609375,40.5218620300293,4834.8974609375,17.114259719848633,6.192358016967773,34.93828582763672,100.02142333984375,5.973341464996338,7.732408046722412,2.9806997776031494,2.8448235988616943,3.7070722579956055,8.971687316894531
Spotx6,5.887601852416992,33.76791763305664,8.263689994812012,4.333091735839844,3.0812511444091797,42.79175567626953,75.064453125,11.739896774291992,30.464323043823242,47.307281494140625,46.083038330078125,2259.47900390625,173.5032501220703,25.63404655456543,29.496259689331055,11.903152465820312,864.1563110351562,31.74953269958496,8.854763984680176,17.08756446838379,13.826764106750488,697.41748046875,6895.1259765625,29.6624698638916,1657.0784912109375,21.897594451904297,55.81728744506836,18.230506896972656,20.96042823791504,64.5739974975586,12.48733139038086,35.4727897644043,10743.826171875,7.420832633972168,24.306873321533203,22.06394386291504,17.222455978393555,792.540771484375,6.1463518142700195,39.546409606933594,3.873622179031372,5305.033203125,10.270545959472656,178.03651428222656,9.59453010559082,12.868950843811035
Spotx7,2.4243109226226807,3.600287675857544,2.6026253700256348,2.580155611038208,2.391761064529419,8.027706146240234,9.408369064331055,6.663573265075684,78.66053771972656,611.581298828125,12.614916801452637,45.65709686279297,13.37675666809082,25.881790161132812,644.4938354492188,14806.5556640625,1278.8935546875,3694.25634765625,24.628387451171875,6.625509262084961,11.899375915527344,34.26714324951172,3529.704345703125,40.11155319213867,20.955358505249023,16.758934020996094,15.434664726257324,6.864871501922607,5.577358722686768,13.001993179321289,479.04510498046875,12.919260025024414,84.59002685546875,26.0893497467041,1877.5469970703125,201.46408081054688,30.031911849975586,29.10844612121582,69.52716827392578,14.60904312133789,27.43354034423828,7.761563777923584,1.0985660552978516,11.346945762634277,23.088499069213867,6.870170593261719
Spotx8,17.24361801147461,16.033510208129883,2121.886474609375,1497.452392578125,47.84096145629883,100.15739440917969,81.89793395996094,333.37213134765625,558.4443359375,5937.447265625,61.627227783203125,1218.90966796875,59.35469055175781,13.170044898986816,56.07524108886719,12.058568954467773,12.014535903930664,15.665360450744629,30.37070655822754,29.299318313598633,19.393465042114258,17.79981231689453,82.92430114746094,377.96124267578125,1974.8759765625,5840.79345703125,5774.94970703125,40.60807418823242,32.1546630859375,38.353145599365234,36.248085021972656,36.82054901123047,5326.2841796875,45.090824127197266,1019.3929443359375,32.79677200317383,493.5079650878906,62.64189529418945,4.1762824058532715,40.23863983154297,16.0565242767334,73.88272857666016,9.699898719787598,13.328372955322266,120.97859954833984,66.1569595336914
Spotx9,23.237226486206055,19.57305335998535,13.216536521911621,967.1009521484375,13.471513748168945,28.180461883544922,12.100632667541504,23.191635131835938,37.32038116455078,32.39482879638672,9.9729642868042,275.3121032714844,74.550048828125,9.172063827514648,949.0935668945312,26.67763900756836,742.2191162109375,116.82699584960938,18458.935546875,15.441695213317871,19.31777572631836,14.239665985107422,5331.01220703125,16.61957359313965,1234.982177734375,1546.8089599609375,1149.557861328125,34.682125091552734,17.440126419067383,22.54144287109375,11.285634994506836,14.685046195983887,23.497562408447266,27.177772521972656,1954.5701904296875,15.320215225219727,661.2401733398438,1963.45068359375,3.8875319957733154,39.67469787597656,32.54898452758789,59.990055084228516,9.07606315612793,9.352099418640137,83.81796264648438,6.208381652832031
Spotx10,18.762622833251953,355.876708984375,468.2343444824219,5.098815441131592,4.572724342346191,5.213641166687012,29.32140350341797,542.2098999023438,22.71258544921875,24.047157287597656,16.35704231262207,15.125232696533203,15.662480354309082,14.698420524597168,6.255928993225098,15.072464942932129,6.800310134887695,13.63737964630127,501.81011962890625,35.94689178466797,9.486794471740723,1017.2816162109375,5439.00537109375,32.851261138916016,26.283700942993164,22.079893112182617,34.54581069946289,27.301424026489258,15.406196594238281,7.183817386627197,14.987058639526367,18.831939697265625,25.610219955444336,9.393028259277344,1952.9617919921875,668.9972534179688,1135.1500244140625,5.863422870635986,3.095325469970703,24.77387046813965,7.242715835571289,10.39094066619873,6.780513763427734,3.9438865184783936,6.062729358673096,40.80134582519531
