,mean_spot_factorsAstro_0,mean_spot_factorsAstro_1,mean_spot_factorsAstro_2,mean_spot_factorsAstro_3,mean_spot_factorsAstro_4,mean_spot_factorsExt_Amy_1,mean_spot_factorsExt_Amy_2,mean_spot_factorsExt_ClauPyr,mean_spot_factorsExt_Hpc_1,mean_spot_factorsExt_Hpc_2,mean_spot_factorsExt_Hpc_3,mean_spot_factorsExt_Hpc_4,mean_spot_factorsExt_L23,mean_spot_factorsExt_L25,mean_spot_factorsExt_L56,mean_spot_factorsExt_L5_1,mean_spot_factorsExt_L5_2,mean_spot_factorsExt_L6,mean_spot_factorsExt_L6B,mean_spot_factorsExt_Pir,mean_spot_factorsExt_Thal_1,mean_spot_factorsExt_Thal_2,mean_spot_factorsExt_Unk_3,mean_spot_factorsInh_1,mean_spot_factorsInh_2,mean_spot_factorsInh_3,mean_spot_factorsInh_4,mean_spot_factorsInh_5,mean_spot_factorsInh_6,mean_spot_factorsInh_Lamp5,mean_spot_factorsInh_Meis2_1,mean_spot_factorsInh_Meis2_2,mean_spot_factorsInh_Meis2_3,mean_spot_factorsInh_Meis2_4,mean_spot_factorsInh_Pvalb,mean_spot_factorsInh_Sst,mean_spot_factorsInh_Vip,mean_spot_factorsLowQ_2,mean_spot_factorsMicro,mean_spot_factorsNb_1,mean_spot_factorsNb_2,mean_spot_factorsOPC_1,mean_spot_factorsOPC_2,mean_spot_factorsOligo_1,mean_spot_factorsOligo_2,mean_spot_factorsUnk_1
Spotx1,0.7236517667770386,0.13223065435886383,1.1250627040863037,0.4340999126434326,0.3530925214290619,0.007251853123307228,0.0035053384490311146,0.002576013095676899,0.0032053375616669655,0.0034746224991977215,0.012350077740848064,0.01037751417607069,0.0047379713505506516,0.023321637883782387,0.006026657298207283,0.006455665919929743,0.002466839039698243,0.00444549135863781,0.002859417349100113,0.004794822074472904,0.010956961661577225,0.008606890216469765,0.408734530210495,0.5057424306869507,0.03624562546610832,0.03244240954518318,0.28795862197875977,0.15006956458091736,0.016622789204120636,0.007253968622535467,0.046906497329473495,0.08891429752111435,0.5085862278938293,0.0064188637770712376,0.10286732763051987,0.013387122191488743,0.01707443967461586,0.012181038036942482,0.017369888722896576,0.02986042946577072,0.6184847950935364,0.02700846642255783,0.008373038843274117,0.011635429225862026,0.03940482810139656,0.06577444821596146
Spotx2,0.003353879554197192,0.0057876561768352985,0.0023658121936023235,0.003257161471992731,0.00988222099840641,0.006700919475406408,0.005722195841372013,0.006150585133582354,0.005394912324845791,0.0024019810371100903,0.022494522854685783,0.018190620467066765,0.010239527560770512,0.014375218190252781,0.012724806554615498,0.006174399983137846,0.003549459157511592,0.007615802809596062,0.006930028088390827,0.007116468623280525,0.010900410823523998,0.016987403854727745,1.0936647653579712,0.044093336910009384,0.07511094212532043,0.07565699517726898,0.5110489130020142,0.02419290691614151,0.058683913201093674,0.01387740671634674,0.09746325016021729,0.18537186086177826,1.1661375761032104,0.048781558871269226,2.0254805088043213,0.023250684142112732,0.3701896071434021,0.04428338631987572,0.010504860430955887,0.0762646421790123,0.06586043536663055,0.016361389309167862,0.0032913144677877426,0.0238010436296463,0.056774020195007324,0.2530692219734192
Spotx3,0.06024870276451111,0.04033226519823074,0.042535603046417236,0.01421655435115099,0.5510146617889404,0.012034471146762371,0.006951291114091873,0.07966423779726028,0.01867278665304184,0.007068885024636984,0.014433976262807846,0.013075346127152443,0.017846083268523216,0.056273967027664185,0.14944979548454285,0.014232822693884373,0.0039695375598967075,0.349114328622818,0.0051048267632722855,0.01394618209451437,0.003933340311050415,0.004317738115787506,0.2698824405670166,0.35946983098983765,0.014669177122414112,0.03068453259766102,0.04271489381790161,0.026419218629598618,0.015883544459939003,0.009768049232661724,0.047767523676157,0.04072679951786995,1.1908050775527954,0.019258039072155952,1.006260871887207,0.2221257984638214,0.009420246817171574,0.012650703079998493,0.033233121037483215,0.06287605315446854,0.2789267301559448,0.020228872075676918,0.01287855114787817,0.0037934279534965754,0.014103448949754238,0.0595783032476902
Spotx4,0.009211739525198936,0.01832488924264908,0.007696491200476885,0.010850791819393635,0.028605058789253235,0.014069318771362305,0.025228532031178474,0.012935837730765343,0.012377726845443249,0.009207520633935928,0.022251134738326073,0.019029028713703156,0.021683963015675545,0.04601825401186943,0.08829527348279953,1.4681755304336548,0.019194891676306725,0.021007532253861427,0.015713496133685112,0.06834225356578827,0.03946581855416298,0.08987058699131012,1.0108376741409302,0.09245086461305618,0.0656173974275589,0.14486515522003174,0.6561250686645508,0.04174046218395233,0.06424103677272797,0.012990313582122326,0.551645815372467,0.06482955068349838,0.9398219585418701,0.013874092139303684,0.22734741866588593,0.0336361825466156,0.014905753545463085,0.04109308123588562,1.781039834022522,0.1273198127746582,0.09623030573129654,0.01474617701023817,0.010278100147843361,0.026741087436676025,0.0883641391992569,0.22794613242149353
Spotx5,0.5186659097671509,0.11716877669095993,0.579196035861969,0.08715907484292984,0.0592302605509758,0.050140630453825,0.0049671595916152,0.006253086030483246,0.0074360985308885574,0.002985195256769657,0.026368454098701477,0.017771882936358452,0.04226130247116089,0.033657256513834,0.017198897898197174,0.009823360480368137,0.002360285259783268,0.05247946456074715,0.003330322913825512,1.1717886924743652,0.025810403749346733,0.0017446544952690601,0.00489692110568285,0.010606031864881516,0.00293196109123528,0.009159025736153126,0.005282629281282425,0.0072464486584067345,0.00917782448232174,0.007055587600916624,0.03056989423930645,0.17863203585147858,1.5577641725540161,0.006054024212062359,0.20062991976737976,0.7397955060005188,0.009924780577421188,0.018794188275933266,0.048712607473134995,0.014161035418510437,0.03863529488444328,0.008825704455375671,0.003803420113399625,0.003485051216557622,0.012221083045005798,0.06765466928482056
Spotx6,0.011760133318603039,0.021122915670275688,0.011571716517210007,0.010499448515474796,0.04672972857952118,0.023180173709988594,0.023769546300172806,0.0108477883040905,0.021500933915376663,0.02517150714993477,0.051380448043346405,0.5270821452140808,0.03850223124027252,0.054343316704034805,0.03437205031514168,0.020829252898693085,0.02714633196592331,0.01943221688270569,0.01736229658126831,0.014942601323127747,0.02857745811343193,0.1043361946940422,0.9064223766326904,0.15496133267879486,0.059615109115839005,0.05518366023898125,0.18828526139259338,0.023521821945905685,0.02244882844388485,0.029623087495565414,0.10374666005373001,0.033584244549274445,2.3721957206726074,0.008244901895523071,0.09504730254411697,0.01779530756175518,0.026039067655801773,0.16108126938343048,0.015537078492343426,0.1539827138185501,0.07969469577074051,2.879070520401001,0.010095472447574139,0.08462458103895187,0.05270148068666458,0.1726790815591812
Spotx7,0.004668322391808033,0.0047004688531160355,0.005092317704111338,0.0028502505738288164,0.014017947018146515,0.003113992977887392,0.007345088291913271,0.0044920737855136395,0.00835738331079483,0.09356752783060074,0.006403401028364897,0.008478292264044285,0.0056683337315917015,0.012038145214319229,0.13565006852149963,2.173196315765381,0.15208564698696136,0.7208471298217773,0.012461686506867409,0.00482614990323782,0.006448864005506039,0.011026522144675255,0.4663863182067871,0.014163087122142315,0.016885431483387947,0.022053997963666916,0.07038126140832901,0.010171271860599518,0.013686164282262325,0.013431220315396786,0.09085770696401596,0.010138632729649544,0.09243594855070114,0.00783573929220438,0.3816906213760376,0.021109458059072495,0.014480476267635822,0.03467943146824837,0.07125000655651093,0.07367291301488876,0.05001334473490715,0.012849979102611542,0.001392384059727192,0.002211380982771516,0.0113206896930933,0.05163571611046791
Spotx8,0.5032684206962585,0.2508227825164795,0.7882099747657776,0.6672322750091553,0.2919997572898865,0.03721334785223007,0.024215105921030045,0.025105847045779228,0.09729881584644318,0.7594970464706421,0.08470468968153,0.24855650961399078,0.01004602201282978,0.03194953873753548,0.028714023530483246,0.015039648860692978,0.005252973176538944,0.010184881277382374,0.010839310474693775,0.017771849408745766,0.013100084848701954,0.012375508435070515,0.07759016007184982,0.25297921895980835,0.29759567975997925,1.3399031162261963,1.0737990140914917,0.028404565528035164,0.0452038012444973,0.029879767447710037,0.15881521999835968,0.03604065626859665,1.133897304534912,0.028004663065075874,0.24579864740371704,0.019774658605456352,0.07236272096633911,0.04180241376161575,0.030364109203219414,0.17332817614078522,0.13465063273906708,0.11081729829311371,0.012166530825197697,0.018495231866836548,0.1181066706776619,0.23232342302799225
Spotx9,0.15299564599990845,0.08402995020151138,0.1308731585741043,0.35203394293785095,0.04979626089334488,0.008581448346376419,0.005328959319740534,0.005796937271952629,0.006748107727617025,0.004891082178801298,0.022381221875548363,0.033292971551418304,0.00798893440514803,0.016112396493554115,0.23667626082897186,0.017046881839632988,0.05039592087268829,0.013730891048908234,2.6846888065338135,0.00917503796517849,0.010754265822470188,0.03332604840397835,0.730030357837677,0.033805571496486664,0.09336486458778381,0.20285601913928986,0.5609580278396606,0.028044825419783592,0.03467768058180809,0.032240018248558044,0.06297735124826431,0.012431527487933636,0.026066001504659653,0.014369696378707886,0.4195272922515869,0.017539193853735924,0.12200446426868439,0.4926401972770691,0.023079343140125275,0.09256134927272797,0.04563373327255249,0.09727195650339127,0.007858823984861374,0.014220938086509705,0.1020590215921402,0.1305530071258545
Spotx10,0.13447226583957672,0.2292947918176651,0.201574444770813,0.021259192377328873,0.05232448875904083,0.0022415935527533293,0.002399424323812127,0.0464572012424469,0.0027431861963123083,0.0021766156423836946,0.012370836921036243,0.010337432846426964,0.006487410981208086,0.008697682060301304,0.004099277779459953,0.006300892680883408,0.0010175351053476334,0.004030708689242601,0.05040643364191055,0.005092812702059746,0.008484464138746262,0.1759706437587738,0.7596889734268188,0.042438019067049026,0.012111558578908443,0.018484340980648994,0.1163782924413681,0.018907343968749046,0.01259063370525837,0.010061303153634071,0.016911711543798447,0.009673290885984898,0.059613440185785294,0.0030641418416053057,0.3922911584377289,0.08757197856903076,0.2529444694519043,0.004127320367842913,0.01622273214161396,0.06290562450885773,0.02783369831740856,0.013113432563841343,0.0024013749789446592,0.0021772165782749653,0.019761720672249794,0.061428096145391464
Spotx11,0.5925287008285522,1.221403956413269,0.784706711769104,0.7674052715301514,0.2672121226787567,0.002930199960246682,0.0015932334354147315,0.018257852643728256,0.003422146663069725,0.0017713394481688738,0.007539564277976751,0.006922184024006128,0.002926561748608947,0.003162636188790202,0.002833802253007889,0.0017689530504867435,0.0014809765852987766,0.0017716545844450593,0.002390762325376272,0.0014645709889009595,0.018024040386080742,0.002730997744947672,0.6059772372245789,0.0076135024428367615,0.0037361488211899996,0.007274018134921789,0.005415629595518112,0.07007625699043274,0.00462070619687438,0.0045042699202895164,0.012466393411159515,0.0026645329780876637,0.005402664188295603,0.011505438946187496,0.9073108434677124,0.003944411873817444,0.004440457560122013,0.004249179735779762,0.01369773130863905,0.016070013865828514,0.1219659149646759,0.009420596063137054,0.0035026513505727053,0.005795908160507679,0.014185058884322643,0.034746184945106506
Spotx12,0.16784612834453583,0.04087992385029793,0.14280538260936737,0.01832079514861107,0.32307156920433044,0.04909515380859375,0.02092813141644001,0.009320570155978203,0.008210948668420315,0.003922722768038511,0.02864820510149002,0.049475669860839844,0.01823132485151291,0.16614927351474762,0.008391140960156918,0.09287291765213013,0.0025330563075840473,0.006603396497666836,0.004091088194400072,0.18874061107635498,0.0025811227969825268,0.00268288585357368,0.03195377066731453,0.027043726295232773,0.1674179583787918,0.1504608690738678,0.25070783495903015,0.01618141494691372,0.4393647015094757,0.02037079632282257,0.08751054853200912,0.030192412436008453,0.9156765341758728,0.006048894952982664,0.09481483697891235,0.007443237118422985,0.0574045404791832,0.02660776674747467,0.05352414771914482,0.01671658456325531,0.24479608237743378,0.02500729262828827,0.0023393724113702774,0.0031464900821447372,0.013999557122588158,0.08945056796073914
Spotx13,0.7804320454597473,0.21214155852794647,0.8844757676124573,0.14701059460639954,0.3312179446220398,0.0037184644024819136,0.0029104212298989296,0.003858048701658845,0.005589538253843784,0.0018896418623626232,0.006941526662558317,0.00533412117511034,0.003626980120316148,0.015534911304712296,0.0070961699821054935,0.006541602313518524,0.002465883269906044,0.0048209489323198795,0.0033608521334826946,0.004438119940459728,0.007928557693958282,0.13502176105976105,0.677077054977417,0.03211328759789467,0.01999012380838394,0.15262573957443237,0.2310570478439331,0.13667172193527222,0.05748628452420235,0.0056459554471075535,0.12221000343561172,0.03496914729475975,0.8083381056785583,0.00821989681571722,0.18340963125228882,0.016327016055583954,0.014275268651545048,0.011345709674060345,0.04345853626728058,0.22004643082618713,0.6944061517715454,0.027187397703528404,0.003129802644252777,0.012180711142718792,0.025006819516420364,0.07960967719554901
